/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=99 dataset=bitalpha task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (3219 nodes) → full-neighbour training sampler

[KAIROS] Backbone: sgc
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 75.4469 | KOOP 0.0000 | τ 0.5000 | Total 75.4469
Epoch 00001 | NCE 71.4213 | KOOP 0.0000 | τ 0.5000 | Total 71.4213
Epoch 00002 | NCE 68.6061 | KOOP 0.0000 | τ 0.5000 | Total 68.6061
Epoch 00003 | NCE 66.3539 | KOOP 0.0000 | τ 0.5000 | Total 66.3539
Epoch 00004 | NCE 64.9254 | KOOP 0.0000 | τ 0.5000 | Total 64.9254
Epoch 00005 | NCE 64.8932 | KOOP 0.0000 | τ 0.5000 | Total 64.8932
Epoch 00006 | NCE 63.6696 | KOOP 0.0000 | τ 0.5000 | Total 63.6696
Epoch 00007 | NCE 63.3151 | KOOP 0.0000 | τ 0.5000 | Total 63.3151
Epoch 00008 | NCE 62.3637 | KOOP 0.0000 | τ 0.5000 | Total 62.3637
Epoch 00009 | NCE 62.4942 | KOOP 0.0000 | τ 0.5000 | Total 62.4942
Epoch 00010 | NCE 61.9282 | KOOP 0.0000 | τ 0.5000 | Total 61.9282
Epoch 00011 | NCE 61.9545 | KOOP 0.0000 | τ 0.5000 | Total 61.9545
Epoch 00012 | NCE 61.2242 | KOOP 0.0000 | τ 0.5000 | Total 61.2242
Epoch 00013 | NCE 61.2719 | KOOP 0.0000 | τ 0.5000 | Total 61.2719
