/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=42 dataset=bitalpha task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (3219 nodes) → full-neighbour training sampler

[KAIROS] Backbone: h2gcn
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 72.3455 | KOOP 0.0000 | τ 0.5000 | Total 72.3455
Epoch 00001 | NCE 68.6655 | KOOP 0.0000 | τ 0.5000 | Total 68.6655
Epoch 00002 | NCE 66.1325 | KOOP 0.0000 | τ 0.5000 | Total 66.1325
Epoch 00003 | NCE 63.7882 | KOOP 0.0000 | τ 0.5000 | Total 63.7882
Epoch 00004 | NCE 63.0059 | KOOP 0.0000 | τ 0.5000 | Total 63.0059
Epoch 00005 | NCE 61.9062 | KOOP 0.0000 | τ 0.5000 | Total 61.9062
Epoch 00006 | NCE 61.4639 | KOOP 0.0000 | τ 0.5000 | Total 61.4639
Epoch 00007 | NCE 60.7169 | KOOP 0.0000 | τ 0.5000 | Total 60.7169
Epoch 00008 | NCE 60.2110 | KOOP 0.0000 | τ 0.5000 | Total 60.2110
Epoch 00009 | NCE 59.8025 | KOOP 0.0000 | τ 0.5000 | Total 59.8025
Epoch 00010 | NCE 59.3590 | KOOP 0.0000 | τ 0.5000 | Total 59.3590
Epoch 00011 | NCE 59.2826 | KOOP 0.0000 | τ 0.5000 | Total 59.2826
Epoch 00012 | NCE 58.9716 | KOOP 0.0000 | τ 0.5000 | Total 58.9716
Epoch 00013 | NCE 58.6222 | KOOP 0.0000 | τ 0.5000 | Total 58.6222
Epoch 00014 | NCE 58.8118 | KOOP 0.0000 | τ 0.5000 | Total 58.8118
Epoch 00015 | NCE 58.5358 | KOOP 0.0000 | τ 0.5000 | Total 58.5358
Epoch 00016 | NCE 58.2401 | KOOP 0.0000 | τ 0.5000 | Total 58.2401
Epoch 00017 | NCE 58.3834 | KOOP 0.0000 | τ 0.5000 | Total 58.3834
Epoch 00018 | NCE 58.0733 | KOOP 0.0000 | τ 0.5000 | Total 58.0733
Epoch 00019 | NCE 57.9282 | KOOP 0.0000 | τ 0.5000 | Total 57.9282
Epoch 00020 | NCE 57.9292 | KOOP 0.0000 | τ 0.5000 | Total 57.9292
Epoch 00021 | NCE 57.7896 | KOOP 0.0000 | τ 0.5000 | Total 57.7896
Epoch 00022 | NCE 57.8143 | KOOP 0.0000 | τ 0.5000 | Total 57.8143
Epoch 00023 | NCE 57.5815 | KOOP 0.0000 | τ 0.5000 | Total 57.5815
Epoch 00024 | NCE 57.6325 | KOOP 0.0000 | τ 0.5000 | Total 57.6325
Epoch 00025 | NCE 57.6162 | KOOP 0.0000 | τ 0.5000 | Total 57.6162
Epoch 00026 | NCE 57.2881 | KOOP 0.0000 | τ 0.5000 | Total 57.2881
Epoch 00027 | NCE 57.2457 | KOOP 0.0000 | τ 0.5000 | Total 57.2457
Epoch 00028 | NCE 57.2821 | KOOP 0.0000 | τ 0.5000 | Total 57.2821
Epoch 00029 | NCE 57.1781 | KOOP 0.0000 | τ 0.5000 | Total 57.1781
Epoch 00030 | NCE 57.0958 | KOOP 0.0000 | τ 0.5000 | Total 57.0958
Epoch 00031 | NCE 57.2559 | KOOP 0.0000 | τ 0.5000 | Total 57.2559
Epoch 00032 | NCE 57.0800 | KOOP 0.0000 | τ 0.5000 | Total 57.0800
Epoch 00033 | NCE 56.9722 | KOOP 0.0000 | τ 0.5000 | Total 56.9722
Epoch 00034 | NCE 56.9965 | KOOP 0.0000 | τ 0.5000 | Total 56.9965
Epoch 00035 | NCE 56.9691 | KOOP 0.0000 | τ 0.5000 | Total 56.9691
Epoch 00036 | NCE 56.8185 | KOOP 0.0000 | τ 0.5000 | Total 56.8185
Epoch 00037 | NCE 56.9625 | KOOP 0.0000 | τ 0.5000 | Total 56.9625
Epoch 00038 | NCE 56.7703 | KOOP 0.0000 | τ 0.5000 | Total 56.7703
Epoch 00039 | NCE 56.8646 | KOOP 0.0000 | τ 0.5000 | Total 56.8646
Epoch 00040 | NCE 56.7466 | KOOP 0.0000 | τ 0.5000 | Total 56.7466
Epoch 00041 | NCE 56.7880 | KOOP 0.0000 | τ 0.5000 | Total 56.7880
Epoch 00042 | NCE 56.6579 | KOOP 0.0000 | τ 0.5000 | Total 56.6579
Epoch 00043 | NCE 56.6338 | KOOP 0.0000 | τ 0.5000 | Total 56.6338
Epoch 00044 | NCE 56.5677 | KOOP 0.0000 | τ 0.5000 | Total 56.5677
Epoch 00045 | NCE 56.6219 | KOOP 0.0000 | τ 0.5000 | Total 56.6219
Epoch 00046 | NCE 56.6318 | KOOP 0.0000 | τ 0.5000 | Total 56.6318
Epoch 00047 | NCE 56.6567 | KOOP 0.0000 | τ 0.5000 | Total 56.6567
Epoch 00048 | NCE 56.6950 | KOOP 0.0000 | τ 0.5000 | Total 56.6950
Epoch 00049 | NCE 56.5911 | KOOP 0.0000 | τ 0.5000 | Total 56.5911
Epoch 00050 | NCE 56.5238 | KOOP 0.0000 | τ 0.5000 | Total 56.5238
Epoch 00051 | NCE 56.5836 | KOOP 0.0000 | τ 0.5000 | Total 56.5836
Epoch 00052 | NCE 56.4639 | KOOP 0.0000 | τ 0.5000 | Total 56.4639
Epoch 00053 | NCE 56.4278 | KOOP 0.0000 | τ 0.5000 | Total 56.4278
Epoch 00054 | NCE 56.5015 | KOOP 0.0000 | τ 0.5000 | Total 56.5015
Epoch 00055 | NCE 56.3262 | KOOP 0.0000 | τ 0.5000 | Total 56.3262
Epoch 00056 | NCE 56.4101 | KOOP 0.0000 | τ 0.5000 | Total 56.4101
Epoch 00057 | NCE 56.5135 | KOOP 0.0000 | τ 0.5000 | Total 56.5135
Epoch 00058 | NCE 56.3345 | KOOP 0.0000 | τ 0.5000 | Total 56.3345
Epoch 00059 | NCE 56.3122 | KOOP 0.0000 | τ 0.5000 | Total 56.3122
Epoch 00060 | NCE 56.1641 | KOOP 0.0000 | τ 0.5000 | Total 56.1641
Epoch 00061 | NCE 56.3031 | KOOP 0.0000 | τ 0.5000 | Total 56.3031
Epoch 00062 | NCE 56.2004 | KOOP 0.0000 | τ 0.5000 | Total 56.2004
Epoch 00063 | NCE 56.2361 | KOOP 0.0000 | τ 0.5000 | Total 56.2361
Epoch 00064 | NCE 56.1604 | KOOP 0.0000 | τ 0.5000 | Total 56.1604
Epoch 00065 | NCE 56.0725 | KOOP 0.0000 | τ 0.5000 | Total 56.0725
Epoch 00066 | NCE 56.2419 | KOOP 0.0000 | τ 0.5000 | Total 56.2419
Epoch 00067 | NCE 56.1193 | KOOP 0.0000 | τ 0.5000 | Total 56.1193
Epoch 00068 | NCE 56.0356 | KOOP 0.0000 | τ 0.5000 | Total 56.0356
Epoch 00069 | NCE 56.0973 | KOOP 0.0000 | τ 0.5000 | Total 56.0973
Epoch 00070 | NCE 56.1718 | KOOP 0.0000 | τ 0.5000 | Total 56.1718
Epoch 00071 | NCE 56.0977 | KOOP 0.0000 | τ 0.5000 | Total 56.0977
Epoch 00072 | NCE 56.1629 | KOOP 0.0000 | τ 0.5000 | Total 56.1629
Epoch 00073 | NCE 56.0801 | KOOP 0.0000 | τ 0.5000 | Total 56.0801
Epoch 00074 | NCE 55.9409 | KOOP 0.0000 | τ 0.5000 | Total 55.9409
Epoch 00075 | NCE 56.0397 | KOOP 0.0000 | τ 0.5000 | Total 56.0397
Epoch 00076 | NCE 55.9519 | KOOP 0.0000 | τ 0.5000 | Total 55.9519
Epoch 00077 | NCE 56.1158 | KOOP 0.0000 | τ 0.5000 | Total 56.1158
Epoch 00078 | NCE 55.9390 | KOOP 0.0000 | τ 0.5000 | Total 55.9390
Epoch 00079 | NCE 55.9014 | KOOP 0.0000 | τ 0.5000 | Total 55.9014
Epoch 00080 | NCE 56.0706 | KOOP 0.0000 | τ 0.5000 | Total 56.0706
Epoch 00081 | NCE 55.9471 | KOOP 0.0000 | τ 0.5000 | Total 55.9471
