/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=13 dataset=tax51 task=anomaly_detection
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
Constructing structural anomaly nodes...
Done. 3000 structural nodes (45000 edges)

Constructing attribute anomaly nodes...
Done. 3000 attribute anomaly nodes

[KAIROS] Large graph (132524 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: gat
Training 200 epochs | 4 views | λ_koop=1.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 78.7932 | KOOP 0.1733 | τ 0.5000 | Total 78.9666
Epoch 00001 | NCE 77.1283 | KOOP 0.1615 | τ 0.5000 | Total 77.2898
Epoch 00002 | NCE 75.7065 | KOOP 0.1512 | τ 0.5000 | Total 75.8578
Epoch 00003 | NCE 74.4053 | KOOP 0.1249 | τ 0.5000 | Total 74.5302
Epoch 00004 | NCE 73.3447 | KOOP 0.1215 | τ 0.5000 | Total 73.4662
Epoch 00005 | NCE 72.3493 | KOOP 0.1171 | τ 0.5000 | Total 72.4664
Epoch 00006 | NCE 71.9390 | KOOP 0.1119 | τ 0.5000 | Total 72.0510
Epoch 00007 | NCE 70.4131 | KOOP 0.1014 | τ 0.5000 | Total 70.5145
Epoch 00008 | NCE 70.2152 | KOOP 0.1040 | τ 0.5000 | Total 70.3192
Epoch 00009 | NCE 69.2788 | KOOP 0.0899 | τ 0.5000 | Total 69.3687
Epoch 00010 | NCE 68.4348 | KOOP 0.0943 | τ 0.5000 | Total 68.5292
Epoch 00011 | NCE 67.8704 | KOOP 0.0840 | τ 0.5000 | Total 67.9544
