/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=42 dataset=dblp task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: sage
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 74.2328 | KOOP 0.0000 | τ 0.5000 | Total 74.2328
Epoch 00001 | NCE 71.4904 | KOOP 0.0000 | τ 0.5000 | Total 71.4904
Epoch 00002 | NCE 69.2631 | KOOP 0.0000 | τ 0.5000 | Total 69.2631
Epoch 00003 | NCE 67.1677 | KOOP 0.0000 | τ 0.5000 | Total 67.1677
Epoch 00004 | NCE 65.9986 | KOOP 0.0000 | τ 0.5000 | Total 65.9986
Epoch 00005 | NCE 64.9548 | KOOP 0.0000 | τ 0.5000 | Total 64.9548
Epoch 00006 | NCE 63.7599 | KOOP 0.0000 | τ 0.5000 | Total 63.7599
Epoch 00007 | NCE 63.2397 | KOOP 0.0000 | τ 0.5000 | Total 63.2397
Epoch 00008 | NCE 62.8763 | KOOP 0.0000 | τ 0.5000 | Total 62.8763
Epoch 00009 | NCE 62.0060 | KOOP 0.0000 | τ 0.5000 | Total 62.0060
Epoch 00010 | NCE 61.9747 | KOOP 0.0000 | τ 0.5000 | Total 61.9747
Epoch 00011 | NCE 61.6166 | KOOP 0.0000 | τ 0.5000 | Total 61.6166
Epoch 00012 | NCE 61.1093 | KOOP 0.0000 | τ 0.5000 | Total 61.1093
Epoch 00013 | NCE 60.6810 | KOOP 0.0000 | τ 0.5000 | Total 60.6810
Epoch 00014 | NCE 60.5080 | KOOP 0.0000 | τ 0.5000 | Total 60.5080
Epoch 00015 | NCE 60.2238 | KOOP 0.0000 | τ 0.5000 | Total 60.2238
Epoch 00016 | NCE 60.3102 | KOOP 0.0000 | τ 0.5000 | Total 60.3102
Epoch 00017 | NCE 59.6610 | KOOP 0.0000 | τ 0.5000 | Total 59.6610
Epoch 00018 | NCE 59.5254 | KOOP 0.0000 | τ 0.5000 | Total 59.5254
Epoch 00019 | NCE 59.7279 | KOOP 0.0000 | τ 0.5000 | Total 59.7279
Epoch 00020 | NCE 59.8798 | KOOP 0.0000 | τ 0.5000 | Total 59.8798
Epoch 00021 | NCE 59.7391 | KOOP 0.0000 | τ 0.5000 | Total 59.7391
Epoch 00022 | NCE 59.5261 | KOOP 0.0000 | τ 0.5000 | Total 59.5261
Epoch 00023 | NCE 59.0631 | KOOP 0.0000 | τ 0.5000 | Total 59.0631
Epoch 00024 | NCE 59.0932 | KOOP 0.0000 | τ 0.5000 | Total 59.0932
Epoch 00025 | NCE 59.2320 | KOOP 0.0000 | τ 0.5000 | Total 59.2320
Epoch 00026 | NCE 58.8191 | KOOP 0.0000 | τ 0.5000 | Total 58.8191
Epoch 00027 | NCE 58.7995 | KOOP 0.0000 | τ 0.5000 | Total 58.7995
Epoch 00028 | NCE 58.6799 | KOOP 0.0000 | τ 0.5000 | Total 58.6799
Epoch 00029 | NCE 58.8338 | KOOP 0.0000 | τ 0.5000 | Total 58.8338
Epoch 00030 | NCE 58.5471 | KOOP 0.0000 | τ 0.5000 | Total 58.5471
Epoch 00031 | NCE 58.6015 | KOOP 0.0000 | τ 0.5000 | Total 58.6015
Epoch 00032 | NCE 58.4230 | KOOP 0.0000 | τ 0.5000 | Total 58.4230
Epoch 00033 | NCE 58.3140 | KOOP 0.0000 | τ 0.5000 | Total 58.3140
Epoch 00034 | NCE 58.3202 | KOOP 0.0000 | τ 0.5000 | Total 58.3202
Epoch 00035 | NCE 58.2406 | KOOP 0.0000 | τ 0.5000 | Total 58.2406
Epoch 00036 | NCE 58.0531 | KOOP 0.0000 | τ 0.5000 | Total 58.0531
Epoch 00037 | NCE 58.1545 | KOOP 0.0000 | τ 0.5000 | Total 58.1545
Epoch 00038 | NCE 58.0987 | KOOP 0.0000 | τ 0.5000 | Total 58.0987
Epoch 00039 | NCE 58.2436 | KOOP 0.0000 | τ 0.5000 | Total 58.2436
Epoch 00040 | NCE 57.9577 | KOOP 0.0000 | τ 0.5000 | Total 57.9577
Epoch 00041 | NCE 58.0476 | KOOP 0.0000 | τ 0.5000 | Total 58.0476
Epoch 00042 | NCE 57.7685 | KOOP 0.0000 | τ 0.5000 | Total 57.7685
Epoch 00043 | NCE 57.9047 | KOOP 0.0000 | τ 0.5000 | Total 57.9047
