/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=24 dataset=bitalpha task=classification
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (3219 nodes) → full-neighbour training sampler

Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 79.0962 | KOOP 0.0000 | τ 0.5000 | Total 79.0962
Epoch 00001 | NCE 75.1399 | KOOP 0.0000 | τ 0.5000 | Total 75.1399
Epoch 00002 | NCE 72.0772 | KOOP 0.0000 | τ 0.5000 | Total 72.0772
Epoch 00003 | NCE 69.5624 | KOOP 0.0000 | τ 0.5000 | Total 69.5624
Epoch 00004 | NCE 68.0681 | KOOP 0.0000 | τ 0.5000 | Total 68.0681
Epoch 00005 | NCE 66.3393 | KOOP 0.0000 | τ 0.5000 | Total 66.3393
Epoch 00006 | NCE 66.6075 | KOOP 0.0000 | τ 0.5000 | Total 66.6075
Epoch 00007 | NCE 65.6785 | KOOP 0.0000 | τ 0.5000 | Total 65.6785
Epoch 00008 | NCE 64.2049 | KOOP 0.0000 | τ 0.5000 | Total 64.2049
Epoch 00009 | NCE 63.2440 | KOOP 0.0000 | τ 0.5000 | Total 63.2440
Epoch 00010 | NCE 63.1667 | KOOP 0.0000 | τ 0.5000 | Total 63.1667
Epoch 00011 | NCE 63.3048 | KOOP 0.0000 | τ 0.5000 | Total 63.3048
Epoch 00012 | NCE 62.4551 | KOOP 0.0000 | τ 0.5000 | Total 62.4551
Epoch 00013 | NCE 62.4345 | KOOP 0.0000 | τ 0.5000 | Total 62.4345
Epoch 00014 | NCE 61.8223 | KOOP 0.0000 | τ 0.5000 | Total 61.8223
