/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=24 dataset=tax51 task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (132524 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: h2gcn
Training 200 epochs | 5 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 122.1197 | KOOP 0.0000 | τ 0.5000 | Total 122.1197
Epoch 00001 | NCE 115.7757 | KOOP 0.0000 | τ 0.5000 | Total 115.7757
Epoch 00002 | NCE 112.6812 | KOOP 0.0000 | τ 0.5000 | Total 112.6812
Epoch 00003 | NCE 111.3375 | KOOP 0.0000 | τ 0.5000 | Total 111.3375
Epoch 00004 | NCE 108.9640 | KOOP 0.0000 | τ 0.5000 | Total 108.9640
Epoch 00005 | NCE 108.5147 | KOOP 0.0000 | τ 0.5000 | Total 108.5147
Epoch 00006 | NCE 104.6270 | KOOP 0.0000 | τ 0.5000 | Total 104.6270
Epoch 00007 | NCE 105.8917 | KOOP 0.0000 | τ 0.5000 | Total 105.8917
Epoch 00008 | NCE 103.7000 | KOOP 0.0000 | τ 0.5000 | Total 103.7000
Epoch 00009 | NCE 103.8151 | KOOP 0.0000 | τ 0.5000 | Total 103.8151
Epoch 00010 | NCE 102.7193 | KOOP 0.0000 | τ 0.5000 | Total 102.7193
Epoch 00011 | NCE 102.6493 | KOOP 0.0000 | τ 0.5000 | Total 102.6493
Epoch 00012 | NCE 100.5048 | KOOP 0.0000 | τ 0.5000 | Total 100.5048
Epoch 00013 | NCE 100.7872 | KOOP 0.0000 | τ 0.5000 | Total 100.7872
Epoch 00014 | NCE 100.7498 | KOOP 0.0000 | τ 0.5000 | Total 100.7498
Epoch 00015 | NCE 100.5560 | KOOP 0.0000 | τ 0.5000 | Total 100.5560
Epoch 00016 | NCE 99.2489 | KOOP 0.0000 | τ 0.5000 | Total 99.2489
Epoch 00017 | NCE 98.3653 | KOOP 0.0000 | τ 0.5000 | Total 98.3653
Epoch 00018 | NCE 99.8994 | KOOP 0.0000 | τ 0.5000 | Total 99.8994
Epoch 00019 | NCE 98.8483 | KOOP 0.0000 | τ 0.5000 | Total 98.8483
Epoch 00020 | NCE 100.0199 | KOOP 0.0000 | τ 0.5000 | Total 100.0199
Epoch 00021 | NCE 98.4256 | KOOP 0.0000 | τ 0.5000 | Total 98.4256
Epoch 00022 | NCE 98.8686 | KOOP 0.0000 | τ 0.5000 | Total 98.8686
Epoch 00023 | NCE 98.4008 | KOOP 0.0000 | τ 0.5000 | Total 98.4008
Epoch 00024 | NCE 98.2574 | KOOP 0.0000 | τ 0.5000 | Total 98.2574
Epoch 00025 | NCE 96.8610 | KOOP 0.0000 | τ 0.5000 | Total 96.8610
Epoch 00026 | NCE 97.6810 | KOOP 0.0000 | τ 0.5000 | Total 97.6810
Epoch 00027 | NCE 97.7683 | KOOP 0.0000 | τ 0.5000 | Total 97.7683
Epoch 00028 | NCE 96.5723 | KOOP 0.0000 | τ 0.5000 | Total 96.5723
Epoch 00029 | NCE 97.0850 | KOOP 0.0000 | τ 0.5000 | Total 97.0850
Epoch 00030 | NCE 96.2169 | KOOP 0.0000 | τ 0.5000 | Total 96.2169
Epoch 00031 | NCE 96.2323 | KOOP 0.0000 | τ 0.5000 | Total 96.2323
Epoch 00032 | NCE 96.9056 | KOOP 0.0000 | τ 0.5000 | Total 96.9056
Epoch 00033 | NCE 96.9629 | KOOP 0.0000 | τ 0.5000 | Total 96.9629
Epoch 00034 | NCE 95.9332 | KOOP 0.0000 | τ 0.5000 | Total 95.9332
Epoch 00035 | NCE 96.3356 | KOOP 0.0000 | τ 0.5000 | Total 96.3356
Epoch 00036 | NCE 96.4458 | KOOP 0.0000 | τ 0.5000 | Total 96.4458
Epoch 00037 | NCE 96.0949 | KOOP 0.0000 | τ 0.5000 | Total 96.0949
Epoch 00038 | NCE 97.2620 | KOOP 0.0000 | τ 0.5000 | Total 97.2620
Epoch 00039 | NCE 97.2084 | KOOP 0.0000 | τ 0.5000 | Total 97.2084
Epoch 00040 | NCE 96.1347 | KOOP 0.0000 | τ 0.5000 | Total 96.1347
Epoch 00041 | NCE 95.2593 | KOOP 0.0000 | τ 0.5000 | Total 95.2593
Epoch 00042 | NCE 95.8714 | KOOP 0.0000 | τ 0.5000 | Total 95.8714
Epoch 00043 | NCE 95.9581 | KOOP 0.0000 | τ 0.5000 | Total 95.9581
Epoch 00044 | NCE 96.1144 | KOOP 0.0000 | τ 0.5000 | Total 96.1144
Epoch 00045 | NCE 95.2013 | KOOP 0.0000 | τ 0.5000 | Total 95.2013
Epoch 00046 | NCE 95.7826 | KOOP 0.0000 | τ 0.5000 | Total 95.7826
Epoch 00047 | NCE 95.6316 | KOOP 0.0000 | τ 0.5000 | Total 95.6316
Epoch 00048 | NCE 96.6463 | KOOP 0.0000 | τ 0.5000 | Total 96.6463
Epoch 00049 | NCE 95.7184 | KOOP 0.0000 | τ 0.5000 | Total 95.7184
Epoch 00050 | NCE 95.8944 | KOOP 0.0000 | τ 0.5000 | Total 95.8944
Epoch 00051 | NCE 94.7739 | KOOP 0.0000 | τ 0.5000 | Total 94.7739
Epoch 00052 | NCE 95.9480 | KOOP 0.0000 | τ 0.5000 | Total 95.9480
Epoch 00053 | NCE 94.7295 | KOOP 0.0000 | τ 0.5000 | Total 94.7295
Epoch 00054 | NCE 94.6108 | KOOP 0.0000 | τ 0.5000 | Total 94.6108
Epoch 00055 | NCE 94.5780 | KOOP 0.0000 | τ 0.5000 | Total 94.5780
Epoch 00056 | NCE 95.2490 | KOOP 0.0000 | τ 0.5000 | Total 95.2490
