/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=13 dataset=dblp task=classification
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 78.4371 | KOOP 0.0000 | τ 0.5000 | Total 78.4371
Epoch 00001 | NCE 75.2103 | KOOP 0.0000 | τ 0.5000 | Total 75.2103
Epoch 00002 | NCE 72.2644 | KOOP 0.0000 | τ 0.5000 | Total 72.2644
Epoch 00003 | NCE 70.3075 | KOOP 0.0000 | τ 0.5000 | Total 70.3075
Epoch 00004 | NCE 68.5313 | KOOP 0.0000 | τ 0.5000 | Total 68.5313
Epoch 00005 | NCE 67.4434 | KOOP 0.0000 | τ 0.5000 | Total 67.4434
Epoch 00006 | NCE 66.6013 | KOOP 0.0000 | τ 0.5000 | Total 66.6013
Epoch 00007 | NCE 65.8788 | KOOP 0.0000 | τ 0.5000 | Total 65.8788
Epoch 00008 | NCE 65.4153 | KOOP 0.0000 | τ 0.5000 | Total 65.4153
Epoch 00009 | NCE 64.8687 | KOOP 0.0000 | τ 0.5000 | Total 64.8687
Epoch 00010 | NCE 64.0779 | KOOP 0.0000 | τ 0.5000 | Total 64.0779
Epoch 00011 | NCE 64.1100 | KOOP 0.0000 | τ 0.5000 | Total 64.1100
Epoch 00012 | NCE 63.6799 | KOOP 0.0000 | τ 0.5000 | Total 63.6799
Epoch 00013 | NCE 63.6014 | KOOP 0.0000 | τ 0.5000 | Total 63.6014
Epoch 00014 | NCE 63.0382 | KOOP 0.0000 | τ 0.5000 | Total 63.0382
Epoch 00015 | NCE 62.7121 | KOOP 0.0000 | τ 0.5000 | Total 62.7121
Epoch 00016 | NCE 62.4570 | KOOP 0.0000 | τ 0.5000 | Total 62.4570
Epoch 00017 | NCE 62.3506 | KOOP 0.0000 | τ 0.5000 | Total 62.3506
Epoch 00018 | NCE 61.9764 | KOOP 0.0000 | τ 0.5000 | Total 61.9764
Epoch 00019 | NCE 61.8584 | KOOP 0.0000 | τ 0.5000 | Total 61.8584
Epoch 00020 | NCE 61.9244 | KOOP 0.0000 | τ 0.5000 | Total 61.9244
Epoch 00021 | NCE 61.5215 | KOOP 0.0000 | τ 0.5000 | Total 61.5215
Epoch 00022 | NCE 61.0454 | KOOP 0.0000 | τ 0.5000 | Total 61.0454
Epoch 00023 | NCE 61.1940 | KOOP 0.0000 | τ 0.5000 | Total 61.1940
Epoch 00024 | NCE 61.0714 | KOOP 0.0000 | τ 0.5000 | Total 61.0714
Epoch 00025 | NCE 61.1084 | KOOP 0.0000 | τ 0.5000 | Total 61.1084
Epoch 00026 | NCE 61.4376 | KOOP 0.0000 | τ 0.5000 | Total 61.4376
Epoch 00027 | NCE 60.8650 | KOOP 0.0000 | τ 0.5000 | Total 60.8650
Epoch 00028 | NCE 60.8166 | KOOP 0.0000 | τ 0.5000 | Total 60.8166
Epoch 00029 | NCE 61.0981 | KOOP 0.0000 | τ 0.5000 | Total 61.0981
Epoch 00030 | NCE 60.5299 | KOOP 0.0000 | τ 0.5000 | Total 60.5299
Epoch 00031 | NCE 60.7793 | KOOP 0.0000 | τ 0.5000 | Total 60.7793
Epoch 00032 | NCE 60.5753 | KOOP 0.0000 | τ 0.5000 | Total 60.5753
