/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=24 dataset=bitalpha task=classification
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (3219 nodes) → full-neighbour training sampler

[KAIROS] Backbone: gat
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 79.1038 | KOOP 0.0000 | τ 0.5000 | Total 79.1038
Epoch 00001 | NCE 75.1830 | KOOP 0.0000 | τ 0.5000 | Total 75.1830
Epoch 00002 | NCE 72.1695 | KOOP 0.0000 | τ 0.5000 | Total 72.1695
Epoch 00003 | NCE 69.5242 | KOOP 0.0000 | τ 0.5000 | Total 69.5242
Epoch 00004 | NCE 68.1186 | KOOP 0.0000 | τ 0.5000 | Total 68.1186
Epoch 00005 | NCE 66.4490 | KOOP 0.0000 | τ 0.5000 | Total 66.4490
Epoch 00006 | NCE 66.6643 | KOOP 0.0000 | τ 0.5000 | Total 66.6643
Epoch 00007 | NCE 65.7169 | KOOP 0.0000 | τ 0.5000 | Total 65.7169
Epoch 00008 | NCE 64.1755 | KOOP 0.0000 | τ 0.5000 | Total 64.1755
Epoch 00009 | NCE 63.2594 | KOOP 0.0000 | τ 0.5000 | Total 63.2594
Epoch 00010 | NCE 63.1166 | KOOP 0.0000 | τ 0.5000 | Total 63.1166
Epoch 00011 | NCE 63.2613 | KOOP 0.0000 | τ 0.5000 | Total 63.2613
Epoch 00012 | NCE 62.4480 | KOOP 0.0000 | τ 0.5000 | Total 62.4480
Epoch 00013 | NCE 62.3381 | KOOP 0.0000 | τ 0.5000 | Total 62.3381
Epoch 00014 | NCE 61.7830 | KOOP 0.0000 | τ 0.5000 | Total 61.7830
Epoch 00015 | NCE 61.6351 | KOOP 0.0000 | τ 0.5000 | Total 61.6351
Epoch 00016 | NCE 61.1865 | KOOP 0.0000 | τ 0.5000 | Total 61.1865
Epoch 00017 | NCE 61.4774 | KOOP 0.0000 | τ 0.5000 | Total 61.4774
Epoch 00018 | NCE 61.3517 | KOOP 0.0000 | τ 0.5000 | Total 61.3517
Epoch 00019 | NCE 60.7299 | KOOP 0.0000 | τ 0.5000 | Total 60.7299
Epoch 00020 | NCE 60.9642 | KOOP 0.0000 | τ 0.5000 | Total 60.9642
Epoch 00021 | NCE 60.4088 | KOOP 0.0000 | τ 0.5000 | Total 60.4088
Epoch 00022 | NCE 60.3355 | KOOP 0.0000 | τ 0.5000 | Total 60.3355
Epoch 00023 | NCE 60.6311 | KOOP 0.0000 | τ 0.5000 | Total 60.6311
Epoch 00024 | NCE 59.9522 | KOOP 0.0000 | τ 0.5000 | Total 59.9522
Epoch 00025 | NCE 60.3924 | KOOP 0.0000 | τ 0.5000 | Total 60.3924
Epoch 00026 | NCE 59.9169 | KOOP 0.0000 | τ 0.5000 | Total 59.9169
Epoch 00027 | NCE 60.0263 | KOOP 0.0000 | τ 0.5000 | Total 60.0263
Epoch 00028 | NCE 59.9213 | KOOP 0.0000 | τ 0.5000 | Total 59.9213
Epoch 00029 | NCE 59.8457 | KOOP 0.0000 | τ 0.5000 | Total 59.8457
Epoch 00030 | NCE 59.4818 | KOOP 0.0000 | τ 0.5000 | Total 59.4818
Epoch 00031 | NCE 59.5948 | KOOP 0.0000 | τ 0.5000 | Total 59.5948
Epoch 00032 | NCE 59.6389 | KOOP 0.0000 | τ 0.5000 | Total 59.6389
Epoch 00033 | NCE 59.4567 | KOOP 0.0000 | τ 0.5000 | Total 59.4567
Epoch 00034 | NCE 59.4337 | KOOP 0.0000 | τ 0.5000 | Total 59.4337
Epoch 00035 | NCE 59.5447 | KOOP 0.0000 | τ 0.5000 | Total 59.5447
Epoch 00036 | NCE 59.0954 | KOOP 0.0000 | τ 0.5000 | Total 59.0954
Epoch 00037 | NCE 59.2256 | KOOP 0.0000 | τ 0.5000 | Total 59.2256
