/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=13 dataset=bitalpha task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (3219 nodes) → full-neighbour training sampler

[KAIROS] Backbone: sage
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 74.0497 | KOOP 0.0000 | τ 0.5000 | Total 74.0497
Epoch 00001 | NCE 68.9048 | KOOP 0.0000 | τ 0.5000 | Total 68.9048
Epoch 00002 | NCE 66.7015 | KOOP 0.0000 | τ 0.5000 | Total 66.7015
Epoch 00003 | NCE 64.7644 | KOOP 0.0000 | τ 0.5000 | Total 64.7644
Epoch 00004 | NCE 64.7374 | KOOP 0.0000 | τ 0.5000 | Total 64.7374
Epoch 00005 | NCE 63.7070 | KOOP 0.0000 | τ 0.5000 | Total 63.7070
Epoch 00006 | NCE 62.1121 | KOOP 0.0000 | τ 0.5000 | Total 62.1121
Epoch 00007 | NCE 62.1084 | KOOP 0.0000 | τ 0.5000 | Total 62.1084
Epoch 00008 | NCE 61.4008 | KOOP 0.0000 | τ 0.5000 | Total 61.4008
Epoch 00009 | NCE 61.0011 | KOOP 0.0000 | τ 0.5000 | Total 61.0011
Epoch 00010 | NCE 60.2637 | KOOP 0.0000 | τ 0.5000 | Total 60.2637
Epoch 00011 | NCE 60.1862 | KOOP 0.0000 | τ 0.5000 | Total 60.1862
Epoch 00012 | NCE 60.1060 | KOOP 0.0000 | τ 0.5000 | Total 60.1060
Epoch 00013 | NCE 59.5542 | KOOP 0.0000 | τ 0.5000 | Total 59.5542
Epoch 00014 | NCE 59.5812 | KOOP 0.0000 | τ 0.5000 | Total 59.5812
Epoch 00015 | NCE 59.1742 | KOOP 0.0000 | τ 0.5000 | Total 59.1742
Epoch 00016 | NCE 59.1132 | KOOP 0.0000 | τ 0.5000 | Total 59.1132
Epoch 00017 | NCE 58.8515 | KOOP 0.0000 | τ 0.5000 | Total 58.8515
Epoch 00018 | NCE 58.6122 | KOOP 0.0000 | τ 0.5000 | Total 58.6122
Epoch 00019 | NCE 58.7970 | KOOP 0.0000 | τ 0.5000 | Total 58.7970
Epoch 00020 | NCE 58.2447 | KOOP 0.0000 | τ 0.5000 | Total 58.2447
Epoch 00021 | NCE 58.3545 | KOOP 0.0000 | τ 0.5000 | Total 58.3545
Epoch 00022 | NCE 57.9717 | KOOP 0.0000 | τ 0.5000 | Total 57.9717
Epoch 00023 | NCE 58.1565 | KOOP 0.0000 | τ 0.5000 | Total 58.1565
Epoch 00024 | NCE 57.9370 | KOOP 0.0000 | τ 0.5000 | Total 57.9370
Epoch 00025 | NCE 58.1008 | KOOP 0.0000 | τ 0.5000 | Total 58.1008
Epoch 00026 | NCE 57.8989 | KOOP 0.0000 | τ 0.5000 | Total 57.8989
Epoch 00027 | NCE 57.8975 | KOOP 0.0000 | τ 0.5000 | Total 57.8975
Epoch 00028 | NCE 57.5696 | KOOP 0.0000 | τ 0.5000 | Total 57.5696
Epoch 00029 | NCE 57.8611 | KOOP 0.0000 | τ 0.5000 | Total 57.8611
Epoch 00030 | NCE 57.8031 | KOOP 0.0000 | τ 0.5000 | Total 57.8031
Epoch 00031 | NCE 57.3120 | KOOP 0.0000 | τ 0.5000 | Total 57.3120
Epoch 00032 | NCE 57.6156 | KOOP 0.0000 | τ 0.5000 | Total 57.6156
Epoch 00033 | NCE 57.5247 | KOOP 0.0000 | τ 0.5000 | Total 57.5247
Epoch 00034 | NCE 57.3531 | KOOP 0.0000 | τ 0.5000 | Total 57.3531
Epoch 00035 | NCE 57.4845 | KOOP 0.0000 | τ 0.5000 | Total 57.4845
Epoch 00036 | NCE 57.4105 | KOOP 0.0000 | τ 0.5000 | Total 57.4105
Epoch 00037 | NCE 57.4707 | KOOP 0.0000 | τ 0.5000 | Total 57.4707
Epoch 00038 | NCE 57.1892 | KOOP 0.0000 | τ 0.5000 | Total 57.1892
Epoch 00039 | NCE 57.2188 | KOOP 0.0000 | τ 0.5000 | Total 57.2188
Epoch 00040 | NCE 57.2077 | KOOP 0.0000 | τ 0.5000 | Total 57.2077
Epoch 00041 | NCE 57.1050 | KOOP 0.0000 | τ 0.5000 | Total 57.1050
Epoch 00042 | NCE 56.9887 | KOOP 0.0000 | τ 0.5000 | Total 56.9887
Epoch 00043 | NCE 57.2399 | KOOP 0.0000 | τ 0.5000 | Total 57.2399
Epoch 00044 | NCE 57.0704 | KOOP 0.0000 | τ 0.5000 | Total 57.0704
Epoch 00045 | NCE 56.8217 | KOOP 0.0000 | τ 0.5000 | Total 56.8217
Epoch 00046 | NCE 57.0299 | KOOP 0.0000 | τ 0.5000 | Total 57.0299
Epoch 00047 | NCE 56.8277 | KOOP 0.0000 | τ 0.5000 | Total 56.8277
Epoch 00048 | NCE 56.7863 | KOOP 0.0000 | τ 0.5000 | Total 56.7863
Epoch 00049 | NCE 56.9343 | KOOP 0.0000 | τ 0.5000 | Total 56.9343
Epoch 00050 | NCE 56.8164 | KOOP 0.0000 | τ 0.5000 | Total 56.8164
Epoch 00051 | NCE 56.7680 | KOOP 0.0000 | τ 0.5000 | Total 56.7680
Epoch 00052 | NCE 56.9116 | KOOP 0.0000 | τ 0.5000 | Total 56.9116
Epoch 00053 | NCE 56.6776 | KOOP 0.0000 | τ 0.5000 | Total 56.6776
Epoch 00054 | NCE 56.7064 | KOOP 0.0000 | τ 0.5000 | Total 56.7064
Epoch 00055 | NCE 56.8447 | KOOP 0.0000 | τ 0.5000 | Total 56.8447
Epoch 00056 | NCE 56.6133 | KOOP 0.0000 | τ 0.5000 | Total 56.6133
Epoch 00057 | NCE 56.5377 | KOOP 0.0000 | τ 0.5000 | Total 56.5377
Epoch 00058 | NCE 56.4795 | KOOP 0.0000 | τ 0.5000 | Total 56.4795
Epoch 00059 | NCE 56.6710 | KOOP 0.0000 | τ 0.5000 | Total 56.6710
Epoch 00060 | NCE 56.6360 | KOOP 0.0000 | τ 0.5000 | Total 56.6360
Epoch 00061 | NCE 56.4341 | KOOP 0.0000 | τ 0.5000 | Total 56.4341
Epoch 00062 | NCE 56.3875 | KOOP 0.0000 | τ 0.5000 | Total 56.3875
