/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=99 dataset=dblp task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: sgc
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 75.9676 | KOOP 0.0000 | τ 0.5000 | Total 75.9676
Epoch 00001 | NCE 72.3814 | KOOP 0.0000 | τ 0.5000 | Total 72.3814
Epoch 00002 | NCE 69.9338 | KOOP 0.0000 | τ 0.5000 | Total 69.9338
Epoch 00003 | NCE 68.2169 | KOOP 0.0000 | τ 0.5000 | Total 68.2169
Epoch 00004 | NCE 66.7666 | KOOP 0.0000 | τ 0.5000 | Total 66.7666
Epoch 00005 | NCE 66.1586 | KOOP 0.0000 | τ 0.5000 | Total 66.1586
Epoch 00006 | NCE 65.0216 | KOOP 0.0000 | τ 0.5000 | Total 65.0216
Epoch 00007 | NCE 64.6321 | KOOP 0.0000 | τ 0.5000 | Total 64.6321
Epoch 00008 | NCE 63.5544 | KOOP 0.0000 | τ 0.5000 | Total 63.5544
Epoch 00009 | NCE 63.9661 | KOOP 0.0000 | τ 0.5000 | Total 63.9661
Epoch 00010 | NCE 63.8933 | KOOP 0.0000 | τ 0.5000 | Total 63.8933
Epoch 00011 | NCE 63.1171 | KOOP 0.0000 | τ 0.5000 | Total 63.1171
Epoch 00012 | NCE 63.1268 | KOOP 0.0000 | τ 0.5000 | Total 63.1268
Epoch 00013 | NCE 62.7697 | KOOP 0.0000 | τ 0.5000 | Total 62.7697
Epoch 00014 | NCE 62.9404 | KOOP 0.0000 | τ 0.5000 | Total 62.9404
Epoch 00015 | NCE 62.9613 | KOOP 0.0000 | τ 0.5000 | Total 62.9613
Epoch 00016 | NCE 62.1280 | KOOP 0.0000 | τ 0.5000 | Total 62.1280
Epoch 00017 | NCE 62.4942 | KOOP 0.0000 | τ 0.5000 | Total 62.4942
Epoch 00018 | NCE 62.3536 | KOOP 0.0000 | τ 0.5000 | Total 62.3536
Epoch 00019 | NCE 62.0435 | KOOP 0.0000 | τ 0.5000 | Total 62.0435
Epoch 00020 | NCE 61.6182 | KOOP 0.0000 | τ 0.5000 | Total 61.6182
Epoch 00021 | NCE 61.7699 | KOOP 0.0000 | τ 0.5000 | Total 61.7699
Epoch 00022 | NCE 61.4722 | KOOP 0.0000 | τ 0.5000 | Total 61.4722
Epoch 00023 | NCE 61.8716 | KOOP 0.0000 | τ 0.5000 | Total 61.8716
Epoch 00024 | NCE 61.7408 | KOOP 0.0000 | τ 0.5000 | Total 61.7408
Epoch 00025 | NCE 61.3204 | KOOP 0.0000 | τ 0.5000 | Total 61.3204
Epoch 00026 | NCE 61.7497 | KOOP 0.0000 | τ 0.5000 | Total 61.7497
Epoch 00027 | NCE 61.7870 | KOOP 0.0000 | τ 0.5000 | Total 61.7870
Epoch 00028 | NCE 61.3505 | KOOP 0.0000 | τ 0.5000 | Total 61.3505
Epoch 00029 | NCE 61.4222 | KOOP 0.0000 | τ 0.5000 | Total 61.4222
Epoch 00030 | NCE 61.0139 | KOOP 0.0000 | τ 0.5000 | Total 61.0139
Epoch 00031 | NCE 61.1965 | KOOP 0.0000 | τ 0.5000 | Total 61.1965
Epoch 00032 | NCE 61.6359 | KOOP 0.0000 | τ 0.5000 | Total 61.6359
Epoch 00033 | NCE 61.1103 | KOOP 0.0000 | τ 0.5000 | Total 61.1103
Epoch 00034 | NCE 60.8433 | KOOP 0.0000 | τ 0.5000 | Total 60.8433
Epoch 00035 | NCE 61.2068 | KOOP 0.0000 | τ 0.5000 | Total 61.2068
Epoch 00036 | NCE 61.2561 | KOOP 0.0000 | τ 0.5000 | Total 61.2561
Epoch 00037 | NCE 60.7783 | KOOP 0.0000 | τ 0.5000 | Total 60.7783
Epoch 00038 | NCE 61.2042 | KOOP 0.0000 | τ 0.5000 | Total 61.2042
Epoch 00039 | NCE 61.2067 | KOOP 0.0000 | τ 0.5000 | Total 61.2067
Epoch 00040 | NCE 60.7297 | KOOP 0.0000 | τ 0.5000 | Total 60.7297
Epoch 00041 | NCE 60.9158 | KOOP 0.0000 | τ 0.5000 | Total 60.9158
Epoch 00042 | NCE 60.7324 | KOOP 0.0000 | τ 0.5000 | Total 60.7324
Epoch 00043 | NCE 60.9644 | KOOP 0.0000 | τ 0.5000 | Total 60.9644
Epoch 00044 | NCE 61.0282 | KOOP 0.0000 | τ 0.5000 | Total 61.0282
Epoch 00045 | NCE 60.7854 | KOOP 0.0000 | τ 0.5000 | Total 60.7854
Epoch 00046 | NCE 61.0111 | KOOP 0.0000 | τ 0.5000 | Total 61.0111
Epoch 00047 | NCE 60.8418 | KOOP 0.0000 | τ 0.5000 | Total 60.8418
Epoch 00048 | NCE 60.6377 | KOOP 0.0000 | τ 0.5000 | Total 60.6377
Epoch 00049 | NCE 60.8913 | KOOP 0.0000 | τ 0.5000 | Total 60.8913
Epoch 00050 | NCE 60.7960 | KOOP 0.0000 | τ 0.5000 | Total 60.7960
Epoch 00051 | NCE 61.0938 | KOOP 0.0000 | τ 0.5000 | Total 61.0938
Epoch 00052 | NCE 60.5588 | KOOP 0.0000 | τ 0.5000 | Total 60.5588
Epoch 00053 | NCE 60.6262 | KOOP 0.0000 | τ 0.5000 | Total 60.6262
Epoch 00054 | NCE 60.4357 | KOOP 0.0000 | τ 0.5000 | Total 60.4357
Epoch 00055 | NCE 60.3938 | KOOP 0.0000 | τ 0.5000 | Total 60.3938
Epoch 00056 | NCE 60.9707 | KOOP 0.0000 | τ 0.5000 | Total 60.9707
Epoch 00057 | NCE 60.8516 | KOOP 0.0000 | τ 0.5000 | Total 60.8516
Epoch 00058 | NCE 60.8188 | KOOP 0.0000 | τ 0.5000 | Total 60.8188
Epoch 00059 | NCE 60.4373 | KOOP 0.0000 | τ 0.5000 | Total 60.4373
Epoch 00060 | NCE 60.4510 | KOOP 0.0000 | τ 0.5000 | Total 60.4510
Epoch 00061 | NCE 59.9254 | KOOP 0.0000 | τ 0.5000 | Total 59.9254
Epoch 00062 | NCE 60.4936 | KOOP 0.0000 | τ 0.5000 | Total 60.4936
Epoch 00063 | NCE 60.6448 | KOOP 0.0000 | τ 0.5000 | Total 60.6448
Epoch 00064 | NCE 60.2577 | KOOP 0.0000 | τ 0.5000 | Total 60.2577
Epoch 00065 | NCE 60.7846 | KOOP 0.0000 | τ 0.5000 | Total 60.7846
Epoch 00066 | NCE 60.3095 | KOOP 0.0000 | τ 0.5000 | Total 60.3095
Epoch 00067 | NCE 60.6139 | KOOP 0.0000 | τ 0.5000 | Total 60.6139
Epoch 00068 | NCE 60.9697 | KOOP 0.0000 | τ 0.5000 | Total 60.9697
Epoch 00069 | NCE 60.2002 | KOOP 0.0000 | τ 0.5000 | Total 60.2002
Epoch 00070 | NCE 60.4754 | KOOP 0.0000 | τ 0.5000 | Total 60.4754
Epoch 00071 | NCE 60.5318 | KOOP 0.0000 | τ 0.5000 | Total 60.5318
Epoch 00072 | NCE 60.0979 | KOOP 0.0000 | τ 0.5000 | Total 60.0979
Epoch 00073 | NCE 60.2758 | KOOP 0.0000 | τ 0.5000 | Total 60.2758
Epoch 00074 | NCE 60.2751 | KOOP 0.0000 | τ 0.5000 | Total 60.2751
Epoch 00075 | NCE 60.2243 | KOOP 0.0000 | τ 0.5000 | Total 60.2243
Epoch 00076 | NCE 60.0599 | KOOP 0.0000 | τ 0.5000 | Total 60.0599
