/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=no_koop_anomaly seed=24 dataset=tax51 task=anomaly_detection
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
Constructing structural anomaly nodes...
Done. 3000 structural nodes (45000 edges)

Constructing attribute anomaly nodes...
Done. 3000 attribute anomaly nodes

[KAIROS] Large graph (132524 nodes) → mini-batch sampler fanout=[20, 20]

Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 81.0029 | KOOP 0.0000 | τ 0.0703 | Total 81.0029
Epoch 00001 | NCE 72.6134 | KOOP 0.0000 | τ 0.0706 | Total 72.6134
Epoch 00002 | NCE 67.7922 | KOOP 0.0000 | τ 0.0708 | Total 67.7922
Epoch 00003 | NCE 64.2253 | KOOP 0.0000 | τ 0.0711 | Total 64.2253
Epoch 00004 | NCE 61.1287 | KOOP 0.0000 | τ 0.0713 | Total 61.1287
Epoch 00005 | NCE 58.1414 | KOOP 0.0000 | τ 0.0714 | Total 58.1414
Epoch 00006 | NCE 55.8616 | KOOP 0.0000 | τ 0.0715 | Total 55.8616
Epoch 00007 | NCE 54.5506 | KOOP 0.0000 | τ 0.0715 | Total 54.5506
Epoch 00008 | NCE 52.7783 | KOOP 0.0000 | τ 0.0715 | Total 52.7783
Epoch 00009 | NCE 50.0988 | KOOP 0.0000 | τ 0.0715 | Total 50.0988
Epoch 00010 | NCE 47.5599 | KOOP 0.0000 | τ 0.0714 | Total 47.5599
Epoch 00011 | NCE 46.6151 | KOOP 0.0000 | τ 0.0713 | Total 46.6151
Epoch 00012 | NCE 44.4784 | KOOP 0.0000 | τ 0.0712 | Total 44.4784
Epoch 00013 | NCE 42.9795 | KOOP 0.0000 | τ 0.0710 | Total 42.9795
Epoch 00014 | NCE 40.8784 | KOOP 0.0000 | τ 0.0709 | Total 40.8784
Epoch 00015 | NCE 39.3725 | KOOP 0.0000 | τ 0.0707 | Total 39.3725
