/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=99 dataset=dblp task=anomaly_detection
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
Constructing structural anomaly nodes...
Done. 300 structural nodes (4500 edges)

Constructing attribute anomaly nodes...
Done. 300 attribute anomaly nodes

[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: gat
Training 200 epochs | 4 views | λ_koop=1.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 78.4127 | KOOP 0.1403 | τ 0.5000 | Total 78.5529
Epoch 00001 | NCE 75.6623 | KOOP 0.1228 | τ 0.5000 | Total 75.7851
Epoch 00002 | NCE 72.8012 | KOOP 0.0959 | τ 0.5000 | Total 72.8971
Epoch 00003 | NCE 71.0766 | KOOP 0.0888 | τ 0.5000 | Total 71.1654
Epoch 00004 | NCE 69.2517 | KOOP 0.0801 | τ 0.5000 | Total 69.3318
Epoch 00005 | NCE 67.6517 | KOOP 0.0687 | τ 0.5000 | Total 67.7204
Epoch 00006 | NCE 66.4136 | KOOP 0.0587 | τ 0.5000 | Total 66.4723
Epoch 00007 | NCE 65.8799 | KOOP 0.0505 | τ 0.5000 | Total 65.9304
Epoch 00008 | NCE 65.3851 | KOOP 0.0431 | τ 0.5000 | Total 65.4281
Epoch 00009 | NCE 64.5003 | KOOP 0.0478 | τ 0.5000 | Total 64.5480
Epoch 00010 | NCE 64.3398 | KOOP 0.0406 | τ 0.5000 | Total 64.3805
Epoch 00011 | NCE 63.8945 | KOOP 0.0359 | τ 0.5000 | Total 63.9304
Epoch 00012 | NCE 63.6086 | KOOP 0.0426 | τ 0.5000 | Total 63.6513
Epoch 00013 | NCE 63.6678 | KOOP 0.0361 | τ 0.5000 | Total 63.7039
Epoch 00014 | NCE 62.7762 | KOOP 0.0324 | τ 0.5000 | Total 62.8086
Epoch 00015 | NCE 62.5999 | KOOP 0.0310 | τ 0.5000 | Total 62.6310
Epoch 00016 | NCE 62.3898 | KOOP 0.0269 | τ 0.5000 | Total 62.4167
Epoch 00017 | NCE 62.7451 | KOOP 0.0282 | τ 0.5000 | Total 62.7733
Epoch 00018 | NCE 62.4604 | KOOP 0.0433 | τ 0.5000 | Total 62.5037
Epoch 00019 | NCE 62.1164 | KOOP 0.0269 | τ 0.5000 | Total 62.1434
Epoch 00020 | NCE 62.0972 | KOOP 0.0286 | τ 0.5000 | Total 62.1259
Epoch 00021 | NCE 61.6951 | KOOP 0.0247 | τ 0.5000 | Total 61.7198
Epoch 00022 | NCE 62.1074 | KOOP 0.0293 | τ 0.5000 | Total 62.1367
Epoch 00023 | NCE 61.6370 | KOOP 0.0270 | τ 0.5000 | Total 61.6639
Epoch 00024 | NCE 61.5160 | KOOP 0.0239 | τ 0.5000 | Total 61.5399
Epoch 00025 | NCE 61.7324 | KOOP 0.0262 | τ 0.5000 | Total 61.7586
Epoch 00026 | NCE 61.1843 | KOOP 0.0158 | τ 0.5000 | Total 61.2001
Epoch 00027 | NCE 61.3887 | KOOP 0.0197 | τ 0.5000 | Total 61.4083
Epoch 00028 | NCE 61.2046 | KOOP 0.0208 | τ 0.5000 | Total 61.2254
Epoch 00029 | NCE 61.1591 | KOOP 0.0212 | τ 0.5000 | Total 61.1803
Epoch 00030 | NCE 61.4237 | KOOP 0.0183 | τ 0.5000 | Total 61.4421
Epoch 00031 | NCE 61.0232 | KOOP 0.0225 | τ 0.5000 | Total 61.0457
Epoch 00032 | NCE 60.8678 | KOOP 0.0205 | τ 0.5000 | Total 60.8883
Epoch 00033 | NCE 61.1362 | KOOP 0.0274 | τ 0.5000 | Total 61.1636
Epoch 00034 | NCE 60.7378 | KOOP 0.0151 | τ 0.5000 | Total 60.7529
Epoch 00035 | NCE 60.8829 | KOOP 0.0173 | τ 0.5000 | Total 60.9002
Epoch 00036 | NCE 60.4986 | KOOP 0.0153 | τ 0.5000 | Total 60.5140
Epoch 00037 | NCE 60.3845 | KOOP 0.0177 | τ 0.5000 | Total 60.4023
Epoch 00038 | NCE 60.5636 | KOOP 0.0195 | τ 0.5000 | Total 60.5831
Epoch 00039 | NCE 60.1639 | KOOP 0.0161 | τ 0.5000 | Total 60.1801
Epoch 00040 | NCE 60.4939 | KOOP 0.0191 | τ 0.5000 | Total 60.5130
Epoch 00041 | NCE 60.1269 | KOOP 0.0161 | τ 0.5000 | Total 60.1431
Epoch 00042 | NCE 59.9855 | KOOP 0.0178 | τ 0.5000 | Total 60.0034
Epoch 00043 | NCE 60.4340 | KOOP 0.0186 | τ 0.5000 | Total 60.4526
Epoch 00044 | NCE 59.9173 | KOOP 0.0154 | τ 0.5000 | Total 59.9328
Epoch 00045 | NCE 59.9729 | KOOP 0.0169 | τ 0.5000 | Total 59.9898
Epoch 00046 | NCE 59.9968 | KOOP 0.0140 | τ 0.5000 | Total 60.0109
Epoch 00047 | NCE 60.1499 | KOOP 0.0171 | τ 0.5000 | Total 60.1670
Epoch 00048 | NCE 59.7022 | KOOP 0.0097 | τ 0.5000 | Total 59.7119
Epoch 00049 | NCE 60.0838 | KOOP 0.0149 | τ 0.5000 | Total 60.0987
Epoch 00050 | NCE 59.7574 | KOOP 0.0129 | τ 0.5000 | Total 59.7702
Epoch 00051 | NCE 59.8826 | KOOP 0.0176 | τ 0.5000 | Total 59.9003
Epoch 00052 | NCE 60.1140 | KOOP 0.0151 | τ 0.5000 | Total 60.1290
Epoch 00053 | NCE 59.6815 | KOOP 0.0140 | τ 0.5000 | Total 59.6955
Epoch 00054 | NCE 59.7515 | KOOP 0.0123 | τ 0.5000 | Total 59.7638
Epoch 00055 | NCE 59.7653 | KOOP 0.0087 | τ 0.5000 | Total 59.7740
