/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
/nas/home/jahin/.local/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[ablate] mode=fixed_tau seed=7 dataset=mooc task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (7144 nodes) → full-neighbour training sampler

[KAIROS] Backbone: gcn
Training 100 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 79.8986 | KOOP 0.0000 | τ 0.5000 | Total 79.8986
Epoch 00001 | NCE 77.4192 | KOOP 0.0000 | τ 0.5000 | Total 77.4192
Epoch 00002 | NCE 74.8236 | KOOP 0.0000 | τ 0.5000 | Total 74.8236
Epoch 00003 | NCE 72.0382 | KOOP 0.0000 | τ 0.5000 | Total 72.0382
Epoch 00004 | NCE 72.5032 | KOOP 0.0000 | τ 0.5000 | Total 72.5032
Epoch 00005 | NCE 71.7605 | KOOP 0.0000 | τ 0.5000 | Total 71.7605
Epoch 00006 | NCE 70.3493 | KOOP 0.0000 | τ 0.5000 | Total 70.3493
Epoch 00007 | NCE 69.6204 | KOOP 0.0000 | τ 0.5000 | Total 69.6204
Epoch 00008 | NCE 69.0484 | KOOP 0.0000 | τ 0.5000 | Total 69.0484
Epoch 00009 | NCE 68.7074 | KOOP 0.0000 | τ 0.5000 | Total 68.7074
Epoch 00010 | NCE 67.6157 | KOOP 0.0000 | τ 0.5000 | Total 67.6157
Epoch 00011 | NCE 65.8142 | KOOP 0.0000 | τ 0.5000 | Total 65.8142
Epoch 00012 | NCE 66.3516 | KOOP 0.0000 | τ 0.5000 | Total 66.3516
Epoch 00013 | NCE 68.0805 | KOOP 0.0000 | τ 0.5000 | Total 68.0805
Epoch 00014 | NCE 68.4910 | KOOP 0.0000 | τ 0.5000 | Total 68.4910
Epoch 00015 | NCE 68.3533 | KOOP 0.0000 | τ 0.5000 | Total 68.3533
Epoch 00016 | NCE 65.8387 | KOOP 0.0000 | τ 0.5000 | Total 65.8387
Epoch 00017 | NCE 66.0930 | KOOP 0.0000 | τ 0.5000 | Total 66.0930
Epoch 00018 | NCE 66.0420 | KOOP 0.0000 | τ 0.5000 | Total 66.0420
Epoch 00019 | NCE 63.1990 | KOOP 0.0000 | τ 0.5000 | Total 63.1990
Epoch 00020 | NCE 65.9560 | KOOP 0.0000 | τ 0.5000 | Total 65.9560
Epoch 00021 | NCE 67.4779 | KOOP 0.0000 | τ 0.5000 | Total 67.4779
Epoch 00022 | NCE 65.8188 | KOOP 0.0000 | τ 0.5000 | Total 65.8188
Epoch 00023 | NCE 67.4689 | KOOP 0.0000 | τ 0.5000 | Total 67.4689
Epoch 00024 | NCE 68.0233 | KOOP 0.0000 | τ 0.5000 | Total 68.0233
