/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=24 dataset=dblp task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: gcn
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 76.5072 | KOOP 0.0000 | τ 0.5000 | Total 76.5072
Epoch 00001 | NCE 73.3514 | KOOP 0.0000 | τ 0.5000 | Total 73.3514
Epoch 00002 | NCE 70.9655 | KOOP 0.0000 | τ 0.5000 | Total 70.9655
Epoch 00003 | NCE 68.4206 | KOOP 0.0000 | τ 0.5000 | Total 68.4206
Epoch 00004 | NCE 67.2493 | KOOP 0.0000 | τ 0.5000 | Total 67.2493
Epoch 00005 | NCE 66.8135 | KOOP 0.0000 | τ 0.5000 | Total 66.8135
Epoch 00006 | NCE 65.2580 | KOOP 0.0000 | τ 0.5000 | Total 65.2580
Epoch 00007 | NCE 65.0840 | KOOP 0.0000 | τ 0.5000 | Total 65.0840
Epoch 00008 | NCE 64.4884 | KOOP 0.0000 | τ 0.5000 | Total 64.4884
Epoch 00009 | NCE 64.4224 | KOOP 0.0000 | τ 0.5000 | Total 64.4224
Epoch 00010 | NCE 63.9963 | KOOP 0.0000 | τ 0.5000 | Total 63.9963
Epoch 00011 | NCE 63.6065 | KOOP 0.0000 | τ 0.5000 | Total 63.6065
Epoch 00012 | NCE 63.6819 | KOOP 0.0000 | τ 0.5000 | Total 63.6819
Epoch 00013 | NCE 63.1786 | KOOP 0.0000 | τ 0.5000 | Total 63.1786
Epoch 00014 | NCE 63.3763 | KOOP 0.0000 | τ 0.5000 | Total 63.3763
Epoch 00015 | NCE 62.9468 | KOOP 0.0000 | τ 0.5000 | Total 62.9468
Epoch 00016 | NCE 62.8506 | KOOP 0.0000 | τ 0.5000 | Total 62.8506
Epoch 00017 | NCE 62.6938 | KOOP 0.0000 | τ 0.5000 | Total 62.6938
Epoch 00018 | NCE 62.4196 | KOOP 0.0000 | τ 0.5000 | Total 62.4196
Epoch 00019 | NCE 62.6355 | KOOP 0.0000 | τ 0.5000 | Total 62.6355
Epoch 00020 | NCE 62.2315 | KOOP 0.0000 | τ 0.5000 | Total 62.2315
Epoch 00021 | NCE 62.3989 | KOOP 0.0000 | τ 0.5000 | Total 62.3989
Epoch 00022 | NCE 62.1357 | KOOP 0.0000 | τ 0.5000 | Total 62.1357
Epoch 00023 | NCE 61.4625 | KOOP 0.0000 | τ 0.5000 | Total 61.4625
Epoch 00024 | NCE 61.6730 | KOOP 0.0000 | τ 0.5000 | Total 61.6730
Epoch 00025 | NCE 61.5215 | KOOP 0.0000 | τ 0.5000 | Total 61.5215
Epoch 00026 | NCE 61.3116 | KOOP 0.0000 | τ 0.5000 | Total 61.3116
Epoch 00027 | NCE 61.5008 | KOOP 0.0000 | τ 0.5000 | Total 61.5008
Epoch 00028 | NCE 61.4565 | KOOP 0.0000 | τ 0.5000 | Total 61.4565
Epoch 00029 | NCE 61.1723 | KOOP 0.0000 | τ 0.5000 | Total 61.1723
Epoch 00030 | NCE 61.1159 | KOOP 0.0000 | τ 0.5000 | Total 61.1159
