/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=none seed=99 dataset=bitalpha task=classification
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Small graph (3219 nodes) → full-neighbour training sampler

Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 85.5429 | KOOP 0.0000 | τ 0.0703 | Total 85.5429
Epoch 00001 | NCE 67.7518 | KOOP 0.0000 | τ 0.0705 | Total 67.7518
Epoch 00002 | NCE 60.2454 | KOOP 0.0000 | τ 0.0708 | Total 60.2454
Epoch 00003 | NCE 53.6992 | KOOP 0.0000 | τ 0.0709 | Total 53.6992
Epoch 00004 | NCE 49.7620 | KOOP 0.0000 | τ 0.0710 | Total 49.7620
Epoch 00005 | NCE 48.6556 | KOOP 0.0000 | τ 0.0710 | Total 48.6556
Epoch 00006 | NCE 44.2013 | KOOP 0.0000 | τ 0.0710 | Total 44.2013
Epoch 00007 | NCE 42.4409 | KOOP 0.0000 | τ 0.0709 | Total 42.4409
Epoch 00008 | NCE 38.8635 | KOOP 0.0000 | τ 0.0707 | Total 38.8635
Epoch 00009 | NCE 38.5770 | KOOP 0.0000 | τ 0.0706 | Total 38.5770
Epoch 00010 | NCE 36.2201 | KOOP 0.0000 | τ 0.0704 | Total 36.2201
Epoch 00011 | NCE 34.9118 | KOOP 0.0000 | τ 0.0702 | Total 34.9118
Epoch 00012 | NCE 32.2336 | KOOP 0.0000 | τ 0.0700 | Total 32.2336
Epoch 00013 | NCE 31.0067 | KOOP 0.0000 | τ 0.0698 | Total 31.0067
