/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=7 dataset=tax51 task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (132524 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: gcn
Training 200 epochs | 5 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 120.8174 | KOOP 0.0000 | τ 0.5000 | Total 120.8174
Epoch 00001 | NCE 115.6256 | KOOP 0.0000 | τ 0.5000 | Total 115.6256
Epoch 00002 | NCE 117.1564 | KOOP 0.0000 | τ 0.5000 | Total 117.1564
Epoch 00003 | NCE 114.2269 | KOOP 0.0000 | τ 0.5000 | Total 114.2269
Epoch 00004 | NCE 113.5130 | KOOP 0.0000 | τ 0.5000 | Total 113.5130
Epoch 00005 | NCE 115.0625 | KOOP 0.0000 | τ 0.5000 | Total 115.0625
Epoch 00006 | NCE 110.9497 | KOOP 0.0000 | τ 0.5000 | Total 110.9497
Epoch 00007 | NCE 109.8707 | KOOP 0.0000 | τ 0.5000 | Total 109.8707
Epoch 00008 | NCE 105.8521 | KOOP 0.0000 | τ 0.5000 | Total 105.8521
Epoch 00009 | NCE 107.7260 | KOOP 0.0000 | τ 0.5000 | Total 107.7260
Epoch 00010 | NCE 107.5397 | KOOP 0.0000 | τ 0.5000 | Total 107.5397
Epoch 00011 | NCE 108.7711 | KOOP 0.0000 | τ 0.5000 | Total 108.7711
Epoch 00012 | NCE 102.7944 | KOOP 0.0000 | τ 0.5000 | Total 102.7944
Epoch 00013 | NCE 105.0850 | KOOP 0.0000 | τ 0.5000 | Total 105.0850
Epoch 00014 | NCE 105.2320 | KOOP 0.0000 | τ 0.5000 | Total 105.2320
Epoch 00015 | NCE 106.3686 | KOOP 0.0000 | τ 0.5000 | Total 106.3686
Epoch 00016 | NCE 106.3739 | KOOP 0.0000 | τ 0.5000 | Total 106.3739
Epoch 00017 | NCE 105.8013 | KOOP 0.0000 | τ 0.5000 | Total 105.8013
Epoch 00018 | NCE 103.1051 | KOOP 0.0000 | τ 0.5000 | Total 103.1051
Epoch 00019 | NCE 105.1974 | KOOP 0.0000 | τ 0.5000 | Total 105.1974
Epoch 00020 | NCE 102.9227 | KOOP 0.0000 | τ 0.5000 | Total 102.9227
Epoch 00021 | NCE 104.8781 | KOOP 0.0000 | τ 0.5000 | Total 104.8781
Epoch 00022 | NCE 101.2296 | KOOP 0.0000 | τ 0.5000 | Total 101.2296
Epoch 00023 | NCE 101.1299 | KOOP 0.0000 | τ 0.5000 | Total 101.1299
Epoch 00024 | NCE 99.2827 | KOOP 0.0000 | τ 0.5000 | Total 99.2827
Epoch 00025 | NCE 102.6427 | KOOP 0.0000 | τ 0.5000 | Total 102.6427
Epoch 00026 | NCE 102.3339 | KOOP 0.0000 | τ 0.5000 | Total 102.3339
Epoch 00027 | NCE 100.8971 | KOOP 0.0000 | τ 0.5000 | Total 100.8971
Epoch 00028 | NCE 102.9869 | KOOP 0.0000 | τ 0.5000 | Total 102.9869
Epoch 00029 | NCE 103.0883 | KOOP 0.0000 | τ 0.5000 | Total 103.0883
Epoch 00030 | NCE 101.5165 | KOOP 0.0000 | τ 0.5000 | Total 101.5165
Epoch 00031 | NCE 102.5434 | KOOP 0.0000 | τ 0.5000 | Total 102.5434
Epoch 00032 | NCE 101.7631 | KOOP 0.0000 | τ 0.5000 | Total 101.7631
Epoch 00033 | NCE 102.2158 | KOOP 0.0000 | τ 0.5000 | Total 102.2158
Epoch 00034 | NCE 101.7998 | KOOP 0.0000 | τ 0.5000 | Total 101.7998
Epoch 00035 | NCE 101.5195 | KOOP 0.0000 | τ 0.5000 | Total 101.5195
Epoch 00036 | NCE 101.9091 | KOOP 0.0000 | τ 0.5000 | Total 101.9091
Epoch 00037 | NCE 100.4282 | KOOP 0.0000 | τ 0.5000 | Total 100.4282
Epoch 00038 | NCE 99.9470 | KOOP 0.0000 | τ 0.5000 | Total 99.9470
Epoch 00039 | NCE 100.8592 | KOOP 0.0000 | τ 0.5000 | Total 100.8592
Epoch 00040 | NCE 100.5552 | KOOP 0.0000 | τ 0.5000 | Total 100.5552
Epoch 00041 | NCE 99.4152 | KOOP 0.0000 | τ 0.5000 | Total 99.4152
Epoch 00042 | NCE 101.6772 | KOOP 0.0000 | τ 0.5000 | Total 101.6772
Epoch 00043 | NCE 99.2269 | KOOP 0.0000 | τ 0.5000 | Total 99.2269
Epoch 00044 | NCE 99.5230 | KOOP 0.0000 | τ 0.5000 | Total 99.5230
Epoch 00045 | NCE 101.0181 | KOOP 0.0000 | τ 0.5000 | Total 101.0181
Epoch 00046 | NCE 98.4009 | KOOP 0.0000 | τ 0.5000 | Total 98.4009
