/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=7 dataset=tax51 task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (132524 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: sage
Training 200 epochs | 5 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 118.8321 | KOOP 0.0000 | τ 0.5000 | Total 118.8321
Epoch 00001 | NCE 114.4453 | KOOP 0.0000 | τ 0.5000 | Total 114.4453
Epoch 00002 | NCE 114.9128 | KOOP 0.0000 | τ 0.5000 | Total 114.9128
Epoch 00003 | NCE 112.6164 | KOOP 0.0000 | τ 0.5000 | Total 112.6164
Epoch 00004 | NCE 111.8479 | KOOP 0.0000 | τ 0.5000 | Total 111.8479
Epoch 00005 | NCE 112.6321 | KOOP 0.0000 | τ 0.5000 | Total 112.6321
Epoch 00006 | NCE 109.5929 | KOOP 0.0000 | τ 0.5000 | Total 109.5929
Epoch 00007 | NCE 108.5941 | KOOP 0.0000 | τ 0.5000 | Total 108.5941
Epoch 00008 | NCE 105.2030 | KOOP 0.0000 | τ 0.5000 | Total 105.2030
Epoch 00009 | NCE 106.1499 | KOOP 0.0000 | τ 0.5000 | Total 106.1499
Epoch 00010 | NCE 105.5630 | KOOP 0.0000 | τ 0.5000 | Total 105.5630
Epoch 00011 | NCE 106.5270 | KOOP 0.0000 | τ 0.5000 | Total 106.5270
Epoch 00012 | NCE 101.7946 | KOOP 0.0000 | τ 0.5000 | Total 101.7946
Epoch 00013 | NCE 103.7328 | KOOP 0.0000 | τ 0.5000 | Total 103.7328
Epoch 00014 | NCE 102.9247 | KOOP 0.0000 | τ 0.5000 | Total 102.9247
Epoch 00015 | NCE 103.0113 | KOOP 0.0000 | τ 0.5000 | Total 103.0113
Epoch 00016 | NCE 103.1670 | KOOP 0.0000 | τ 0.5000 | Total 103.1670
Epoch 00017 | NCE 102.7911 | KOOP 0.0000 | τ 0.5000 | Total 102.7911
Epoch 00018 | NCE 100.8870 | KOOP 0.0000 | τ 0.5000 | Total 100.8870
Epoch 00019 | NCE 102.0735 | KOOP 0.0000 | τ 0.5000 | Total 102.0735
Epoch 00020 | NCE 100.6238 | KOOP 0.0000 | τ 0.5000 | Total 100.6238
Epoch 00021 | NCE 101.5773 | KOOP 0.0000 | τ 0.5000 | Total 101.5773
Epoch 00022 | NCE 99.0078 | KOOP 0.0000 | τ 0.5000 | Total 99.0078
Epoch 00023 | NCE 98.9885 | KOOP 0.0000 | τ 0.5000 | Total 98.9885
Epoch 00024 | NCE 97.5362 | KOOP 0.0000 | τ 0.5000 | Total 97.5362
Epoch 00025 | NCE 99.5642 | KOOP 0.0000 | τ 0.5000 | Total 99.5642
Epoch 00026 | NCE 99.4703 | KOOP 0.0000 | τ 0.5000 | Total 99.4703
Epoch 00027 | NCE 98.4555 | KOOP 0.0000 | τ 0.5000 | Total 98.4555
Epoch 00028 | NCE 99.6535 | KOOP 0.0000 | τ 0.5000 | Total 99.6535
Epoch 00029 | NCE 99.4824 | KOOP 0.0000 | τ 0.5000 | Total 99.4824
Epoch 00030 | NCE 98.7297 | KOOP 0.0000 | τ 0.5000 | Total 98.7297
Epoch 00031 | NCE 99.5158 | KOOP 0.0000 | τ 0.5000 | Total 99.5158
Epoch 00032 | NCE 98.7192 | KOOP 0.0000 | τ 0.5000 | Total 98.7192
Epoch 00033 | NCE 98.7776 | KOOP 0.0000 | τ 0.5000 | Total 98.7776
Epoch 00034 | NCE 98.5603 | KOOP 0.0000 | τ 0.5000 | Total 98.5603
Epoch 00035 | NCE 98.4794 | KOOP 0.0000 | τ 0.5000 | Total 98.4794
Epoch 00036 | NCE 98.7046 | KOOP 0.0000 | τ 0.5000 | Total 98.7046
Epoch 00037 | NCE 97.6946 | KOOP 0.0000 | τ 0.5000 | Total 97.6946
Epoch 00038 | NCE 97.1730 | KOOP 0.0000 | τ 0.5000 | Total 97.1730
Epoch 00039 | NCE 98.1709 | KOOP 0.0000 | τ 0.5000 | Total 98.1709
Epoch 00040 | NCE 97.3276 | KOOP 0.0000 | τ 0.5000 | Total 97.3276
Epoch 00041 | NCE 96.7898 | KOOP 0.0000 | τ 0.5000 | Total 96.7898
Epoch 00042 | NCE 97.9007 | KOOP 0.0000 | τ 0.5000 | Total 97.9007
Epoch 00043 | NCE 96.7163 | KOOP 0.0000 | τ 0.5000 | Total 96.7163
Epoch 00044 | NCE 96.9204 | KOOP 0.0000 | τ 0.5000 | Total 96.9204
Epoch 00045 | NCE 97.4232 | KOOP 0.0000 | τ 0.5000 | Total 97.4232
Epoch 00046 | NCE 95.8638 | KOOP 0.0000 | τ 0.5000 | Total 95.8638
Epoch 00047 | NCE 95.7523 | KOOP 0.0000 | τ 0.5000 | Total 95.7523
Epoch 00048 | NCE 95.8214 | KOOP 0.0000 | τ 0.5000 | Total 95.8214
Epoch 00049 | NCE 95.8162 | KOOP 0.0000 | τ 0.5000 | Total 95.8162
Epoch 00050 | NCE 96.5746 | KOOP 0.0000 | τ 0.5000 | Total 96.5746
Epoch 00051 | NCE 95.5774 | KOOP 0.0000 | τ 0.5000 | Total 95.5774
Epoch 00052 | NCE 96.2362 | KOOP 0.0000 | τ 0.5000 | Total 96.2362
Epoch 00053 | NCE 97.3608 | KOOP 0.0000 | τ 0.5000 | Total 97.3608
Epoch 00054 | NCE 96.3859 | KOOP 0.0000 | τ 0.5000 | Total 96.3859
Epoch 00055 | NCE 96.0814 | KOOP 0.0000 | τ 0.5000 | Total 96.0814
Epoch 00056 | NCE 95.9670 | KOOP 0.0000 | τ 0.5000 | Total 95.9670
Epoch 00057 | NCE 96.3009 | KOOP 0.0000 | τ 0.5000 | Total 96.3009
Epoch 00058 | NCE 96.8340 | KOOP 0.0000 | τ 0.5000 | Total 96.8340
Epoch 00059 | NCE 94.9908 | KOOP 0.0000 | τ 0.5000 | Total 94.9908
Epoch 00060 | NCE 95.1818 | KOOP 0.0000 | τ 0.5000 | Total 95.1818
Epoch 00061 | NCE 95.0273 | KOOP 0.0000 | τ 0.5000 | Total 95.0273
Epoch 00062 | NCE 94.9096 | KOOP 0.0000 | τ 0.5000 | Total 94.9096
Epoch 00063 | NCE 95.8782 | KOOP 0.0000 | τ 0.5000 | Total 95.8782
Epoch 00064 | NCE 96.5769 | KOOP 0.0000 | τ 0.5000 | Total 96.5769
Epoch 00065 | NCE 96.0561 | KOOP 0.0000 | τ 0.5000 | Total 96.0561
Epoch 00066 | NCE 94.5285 | KOOP 0.0000 | τ 0.5000 | Total 94.5285
Epoch 00067 | NCE 95.5813 | KOOP 0.0000 | τ 0.5000 | Total 95.5813
Epoch 00068 | NCE 95.6847 | KOOP 0.0000 | τ 0.5000 | Total 95.6847
Epoch 00069 | NCE 96.8862 | KOOP 0.0000 | τ 0.5000 | Total 96.8862
Epoch 00070 | NCE 96.6785 | KOOP 0.0000 | τ 0.5000 | Total 96.6785
Epoch 00071 | NCE 94.6366 | KOOP 0.0000 | τ 0.5000 | Total 94.6366
Epoch 00072 | NCE 95.2498 | KOOP 0.0000 | τ 0.5000 | Total 95.2498
Epoch 00073 | NCE 96.0487 | KOOP 0.0000 | τ 0.5000 | Total 96.0487
Epoch 00074 | NCE 95.5054 | KOOP 0.0000 | τ 0.5000 | Total 95.5054
Epoch 00075 | NCE 95.8792 | KOOP 0.0000 | τ 0.5000 | Total 95.8792
Epoch 00076 | NCE 95.1036 | KOOP 0.0000 | τ 0.5000 | Total 95.1036
Epoch 00077 | NCE 94.0522 | KOOP 0.0000 | τ 0.5000 | Total 94.0522
Epoch 00078 | NCE 95.1213 | KOOP 0.0000 | τ 0.5000 | Total 95.1213
Epoch 00079 | NCE 94.8381 | KOOP 0.0000 | τ 0.5000 | Total 94.8381
Epoch 00080 | NCE 94.7963 | KOOP 0.0000 | τ 0.5000 | Total 94.7963
Epoch 00081 | NCE 94.9299 | KOOP 0.0000 | τ 0.5000 | Total 94.9299
Epoch 00082 | NCE 95.3476 | KOOP 0.0000 | τ 0.5000 | Total 95.3476
Epoch 00083 | NCE 94.1591 | KOOP 0.0000 | τ 0.5000 | Total 94.1591
Epoch 00084 | NCE 94.4988 | KOOP 0.0000 | τ 0.5000 | Total 94.4988
Epoch 00085 | NCE 94.5399 | KOOP 0.0000 | τ 0.5000 | Total 94.5399
Epoch 00086 | NCE 94.6784 | KOOP 0.0000 | τ 0.5000 | Total 94.6784
Epoch 00087 | NCE 94.4790 | KOOP 0.0000 | τ 0.5000 | Total 94.4790
Epoch 00088 | NCE 94.4912 | KOOP 0.0000 | τ 0.5000 | Total 94.4912
Epoch 00089 | NCE 95.4235 | KOOP 0.0000 | τ 0.5000 | Total 95.4235
Epoch 00090 | NCE 94.8099 | KOOP 0.0000 | τ 0.5000 | Total 94.8099
Epoch 00091 | NCE 94.8595 | KOOP 0.0000 | τ 0.5000 | Total 94.8595
Epoch 00092 | NCE 93.7814 | KOOP 0.0000 | τ 0.5000 | Total 93.7814
Epoch 00093 | NCE 93.6325 | KOOP 0.0000 | τ 0.5000 | Total 93.6325
Epoch 00094 | NCE 94.4461 | KOOP 0.0000 | τ 0.5000 | Total 94.4461
Epoch 00095 | NCE 94.3650 | KOOP 0.0000 | τ 0.5000 | Total 94.3650
Epoch 00096 | NCE 94.7571 | KOOP 0.0000 | τ 0.5000 | Total 94.7571
Epoch 00097 | NCE 95.6302 | KOOP 0.0000 | τ 0.5000 | Total 95.6302
Epoch 00098 | NCE 94.9199 | KOOP 0.0000 | τ 0.5000 | Total 94.9199
Epoch 00099 | NCE 94.6410 | KOOP 0.0000 | τ 0.5000 | Total 94.6410
Epoch 00100 | NCE 94.5829 | KOOP 0.0000 | τ 0.5000 | Total 94.5829
Epoch 00101 | NCE 94.6555 | KOOP 0.0000 | τ 0.5000 | Total 94.6555
Epoch 00102 | NCE 94.2893 | KOOP 0.0000 | τ 0.5000 | Total 94.2893
