/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
/nas/home/jahin/.local/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[ablate] mode=fixed_tau seed=7 dataset=arxiv task=anomaly_detection
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
Constructing structural anomaly nodes...
Done. 1500 structural nodes (22500 edges)

Constructing attribute anomaly nodes...
Done. 1500 attribute anomaly nodes

[KAIROS] Large graph (169343 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: gat
Training 200 epochs | 4 views | λ_koop=1.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 77.0571 | KOOP 0.0840 | τ 0.5000 | Total 77.1410
Epoch 00001 | NCE 74.6326 | KOOP 0.0822 | τ 0.5000 | Total 74.7147
Epoch 00002 | NCE 73.0509 | KOOP 0.0770 | τ 0.5000 | Total 73.1280
Epoch 00003 | NCE 72.1132 | KOOP 0.0750 | τ 0.5000 | Total 72.1882
Epoch 00004 | NCE 71.2331 | KOOP 0.0672 | τ 0.5000 | Total 71.3003
Epoch 00005 | NCE 70.4035 | KOOP 0.0631 | τ 0.5000 | Total 70.4665
Epoch 00006 | NCE 69.6190 | KOOP 0.0606 | τ 0.5000 | Total 69.6796
Epoch 00007 | NCE 68.9326 | KOOP 0.0592 | τ 0.5000 | Total 68.9918
Epoch 00008 | NCE 68.5669 | KOOP 0.0584 | τ 0.5000 | Total 68.6253
Epoch 00009 | NCE 67.7303 | KOOP 0.0521 | τ 0.5000 | Total 67.7825
Epoch 00010 | NCE 67.1522 | KOOP 0.0564 | τ 0.5000 | Total 67.2086
Epoch 00011 | NCE 66.5648 | KOOP 0.0508 | τ 0.5000 | Total 66.6156
Epoch 00012 | NCE 66.1302 | KOOP 0.0445 | τ 0.5000 | Total 66.1747
Epoch 00013 | NCE 65.9535 | KOOP 0.0446 | τ 0.5000 | Total 65.9982
Epoch 00014 | NCE 65.1198 | KOOP 0.0415 | τ 0.5000 | Total 65.1613
Epoch 00015 | NCE 64.5850 | KOOP 0.0379 | τ 0.5000 | Total 64.6229
Epoch 00016 | NCE 64.8247 | KOOP 0.0392 | τ 0.5000 | Total 64.8639
Epoch 00017 | NCE 64.1906 | KOOP 0.0355 | τ 0.5000 | Total 64.2260
Epoch 00018 | NCE 64.0762 | KOOP 0.0361 | τ 0.5000 | Total 64.1123
Epoch 00019 | NCE 64.0397 | KOOP 0.0353 | τ 0.5000 | Total 64.0749
Epoch 00020 | NCE 63.5046 | KOOP 0.0357 | τ 0.5000 | Total 63.5403
Epoch 00021 | NCE 63.2776 | KOOP 0.0347 | τ 0.5000 | Total 63.3123
Epoch 00022 | NCE 63.2264 | KOOP 0.0360 | τ 0.5000 | Total 63.2624
Epoch 00023 | NCE 63.0015 | KOOP 0.0335 | τ 0.5000 | Total 63.0350
Epoch 00024 | NCE 63.0075 | KOOP 0.0337 | τ 0.5000 | Total 63.0413
Epoch 00025 | NCE 62.8718 | KOOP 0.0363 | τ 0.5000 | Total 62.9082
Epoch 00026 | NCE 62.5204 | KOOP 0.0332 | τ 0.5000 | Total 62.5536
Epoch 00027 | NCE 62.3733 | KOOP 0.0290 | τ 0.5000 | Total 62.4023
Epoch 00028 | NCE 62.3437 | KOOP 0.0302 | τ 0.5000 | Total 62.3740
Epoch 00029 | NCE 62.0239 | KOOP 0.0277 | τ 0.5000 | Total 62.0516
Epoch 00030 | NCE 62.0936 | KOOP 0.0312 | τ 0.5000 | Total 62.1248
Epoch 00031 | NCE 62.0413 | KOOP 0.0330 | τ 0.5000 | Total 62.0743
Epoch 00032 | NCE 61.7840 | KOOP 0.0245 | τ 0.5000 | Total 61.8085
Epoch 00033 | NCE 61.7368 | KOOP 0.0307 | τ 0.5000 | Total 61.7675
