/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=24 dataset=dblp task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: gat
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 75.7114 | KOOP 0.0000 | τ 0.3000 | Total 75.7114
Epoch 00001 | NCE 71.3806 | KOOP 0.0000 | τ 0.3000 | Total 71.3806
Epoch 00002 | NCE 68.4133 | KOOP 0.0000 | τ 0.3000 | Total 68.4133
Epoch 00003 | NCE 65.1222 | KOOP 0.0000 | τ 0.3000 | Total 65.1222
Epoch 00004 | NCE 63.2258 | KOOP 0.0000 | τ 0.3000 | Total 63.2258
Epoch 00005 | NCE 61.4743 | KOOP 0.0000 | τ 0.3000 | Total 61.4743
Epoch 00006 | NCE 59.9211 | KOOP 0.0000 | τ 0.3000 | Total 59.9211
Epoch 00007 | NCE 59.3653 | KOOP 0.0000 | τ 0.3000 | Total 59.3653
Epoch 00008 | NCE 57.8164 | KOOP 0.0000 | τ 0.3000 | Total 57.8164
Epoch 00009 | NCE 57.0495 | KOOP 0.0000 | τ 0.3000 | Total 57.0495
Epoch 00010 | NCE 56.5386 | KOOP 0.0000 | τ 0.3000 | Total 56.5386
Epoch 00011 | NCE 55.6676 | KOOP 0.0000 | τ 0.3000 | Total 55.6676
Epoch 00012 | NCE 55.0231 | KOOP 0.0000 | τ 0.3000 | Total 55.0231
Epoch 00013 | NCE 54.7120 | KOOP 0.0000 | τ 0.3000 | Total 54.7120
Epoch 00014 | NCE 54.6267 | KOOP 0.0000 | τ 0.3000 | Total 54.6267
