/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=13 dataset=dblp task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: sage
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 74.4818 | KOOP 0.0000 | τ 0.5000 | Total 74.4818
Epoch 00001 | NCE 71.2387 | KOOP 0.0000 | τ 0.5000 | Total 71.2387
Epoch 00002 | NCE 68.4297 | KOOP 0.0000 | τ 0.5000 | Total 68.4297
Epoch 00003 | NCE 66.5989 | KOOP 0.0000 | τ 0.5000 | Total 66.5989
Epoch 00004 | NCE 64.9837 | KOOP 0.0000 | τ 0.5000 | Total 64.9837
Epoch 00005 | NCE 64.1195 | KOOP 0.0000 | τ 0.5000 | Total 64.1195
Epoch 00006 | NCE 63.2771 | KOOP 0.0000 | τ 0.5000 | Total 63.2771
Epoch 00007 | NCE 62.4136 | KOOP 0.0000 | τ 0.5000 | Total 62.4136
Epoch 00008 | NCE 62.1642 | KOOP 0.0000 | τ 0.5000 | Total 62.1642
Epoch 00009 | NCE 61.6026 | KOOP 0.0000 | τ 0.5000 | Total 61.6026
Epoch 00010 | NCE 61.0906 | KOOP 0.0000 | τ 0.5000 | Total 61.0906
Epoch 00011 | NCE 61.1633 | KOOP 0.0000 | τ 0.5000 | Total 61.1633
Epoch 00012 | NCE 60.7170 | KOOP 0.0000 | τ 0.5000 | Total 60.7170
Epoch 00013 | NCE 60.4733 | KOOP 0.0000 | τ 0.5000 | Total 60.4733
Epoch 00014 | NCE 60.1889 | KOOP 0.0000 | τ 0.5000 | Total 60.1889
