/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=none seed=24 dataset=dblp task=anomaly_detection
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
Constructing structural anomaly nodes...
Done. 300 structural nodes (4500 edges)

Constructing attribute anomaly nodes...
Done. 300 attribute anomaly nodes

[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

Training 200 epochs | 4 views | λ_koop=0.5 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 81.7898 | KOOP 0.1486 | τ 0.0703 | Total 81.8641
Epoch 00001 | NCE 66.8600 | KOOP 0.1213 | τ 0.0706 | Total 66.9207
Epoch 00002 | NCE 61.3892 | KOOP 0.1102 | τ 0.0708 | Total 61.4444
Epoch 00003 | NCE 57.4749 | KOOP 0.1005 | τ 0.0710 | Total 57.5251
Epoch 00004 | NCE 50.7032 | KOOP 0.0791 | τ 0.0712 | Total 50.7428
Epoch 00005 | NCE 47.6635 | KOOP 0.0758 | τ 0.0712 | Total 47.7014
Epoch 00006 | NCE 47.8796 | KOOP 0.0794 | τ 0.0712 | Total 47.9193
Epoch 00007 | NCE 43.6700 | KOOP 0.0642 | τ 0.0712 | Total 43.7021
Epoch 00008 | NCE 42.5449 | KOOP 0.0598 | τ 0.0711 | Total 42.5747
Epoch 00009 | NCE 40.0302 | KOOP 0.0594 | τ 0.0710 | Total 40.0598
Epoch 00010 | NCE 38.3021 | KOOP 0.0498 | τ 0.0708 | Total 38.3270
Epoch 00011 | NCE 37.3070 | KOOP 0.0537 | τ 0.0707 | Total 37.3339
Epoch 00012 | NCE 35.4327 | KOOP 0.0466 | τ 0.0705 | Total 35.4560
Epoch 00013 | NCE 34.9610 | KOOP 0.0497 | τ 0.0703 | Total 34.9858
Epoch 00014 | NCE 32.5068 | KOOP 0.0425 | τ 0.0701 | Total 32.5281
Epoch 00015 | NCE 32.3268 | KOOP 0.0474 | τ 0.0700 | Total 32.3505
Epoch 00016 | NCE 31.9008 | KOOP 0.0513 | τ 0.0698 | Total 31.9265
Epoch 00017 | NCE 29.6536 | KOOP 0.0421 | τ 0.0696 | Total 29.6747
Epoch 00018 | NCE 29.8382 | KOOP 0.0508 | τ 0.0694 | Total 29.8636
