/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=none seed=99 dataset=dblp task=classification
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
[KAIROS] Using device: cuda:0 (NVIDIA RTX A6000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (25387 nodes) → mini-batch sampler fanout=[20, 20]

Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 79.2221 | KOOP 0.0000 | τ 0.0703 | Total 79.2221
Epoch 00001 | NCE 67.9127 | KOOP 0.0000 | τ 0.0706 | Total 67.9127
Epoch 00002 | NCE 60.4251 | KOOP 0.0000 | τ 0.0708 | Total 60.4251
Epoch 00003 | NCE 55.3832 | KOOP 0.0000 | τ 0.0710 | Total 55.3832
Epoch 00004 | NCE 51.4275 | KOOP 0.0000 | τ 0.0711 | Total 51.4275
Epoch 00005 | NCE 49.3096 | KOOP 0.0000 | τ 0.0712 | Total 49.3096
Epoch 00006 | NCE 44.6739 | KOOP 0.0000 | τ 0.0712 | Total 44.6739
Epoch 00007 | NCE 43.4929 | KOOP 0.0000 | τ 0.0711 | Total 43.4929
Epoch 00008 | NCE 40.6821 | KOOP 0.0000 | τ 0.0710 | Total 40.6821
Epoch 00009 | NCE 39.8068 | KOOP 0.0000 | τ 0.0709 | Total 39.8068
Epoch 00010 | NCE 40.4324 | KOOP 0.0000 | τ 0.0708 | Total 40.4324
Epoch 00011 | NCE 36.8602 | KOOP 0.0000 | τ 0.0706 | Total 36.8602
Epoch 00012 | NCE 35.0849 | KOOP 0.0000 | τ 0.0704 | Total 35.0849
Epoch 00013 | NCE 32.7713 | KOOP 0.0000 | τ 0.0702 | Total 32.7713
Epoch 00014 | NCE 33.1484 | KOOP 0.0000 | τ 0.0700 | Total 33.1484
Epoch 00015 | NCE 31.2643 | KOOP 0.0000 | τ 0.0698 | Total 31.2643
Epoch 00016 | NCE 31.0794 | KOOP 0.0000 | τ 0.0696 | Total 31.0794
Epoch 00017 | NCE 30.6256 | KOOP 0.0000 | τ 0.0694 | Total 30.6256
Epoch 00018 | NCE 30.1196 | KOOP 0.0000 | τ 0.0692 | Total 30.1196
Epoch 00019 | NCE 27.7249 | KOOP 0.0000 | τ 0.0690 | Total 27.7249
Epoch 00020 | NCE 27.3903 | KOOP 0.0000 | τ 0.0688 | Total 27.3903
Epoch 00021 | NCE 25.9954 | KOOP 0.0000 | τ 0.0686 | Total 25.9954
Epoch 00022 | NCE 25.0923 | KOOP 0.0000 | τ 0.0684 | Total 25.0923
Epoch 00023 | NCE 25.7023 | KOOP 0.0000 | τ 0.0681 | Total 25.7023
Epoch 00024 | NCE 23.7464 | KOOP 0.0000 | τ 0.0679 | Total 23.7464
Epoch 00025 | NCE 23.1334 | KOOP 0.0000 | τ 0.0676 | Total 23.1334
Epoch 00026 | NCE 23.0037 | KOOP 0.0000 | τ 0.0674 | Total 23.0037
Epoch 00027 | NCE 22.9274 | KOOP 0.0000 | τ 0.0672 | Total 22.9274
Epoch 00028 | NCE 21.4743 | KOOP 0.0000 | τ 0.0669 | Total 21.4743
Epoch 00029 | NCE 21.3621 | KOOP 0.0000 | τ 0.0666 | Total 21.3621
Epoch 00030 | NCE 20.5740 | KOOP 0.0000 | τ 0.0664 | Total 20.5740
Epoch 00031 | NCE 20.7754 | KOOP 0.0000 | τ 0.0661 | Total 20.7754
