/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=13 dataset=tax51 task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (132524 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: sgc
Training 200 epochs | 5 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 122.3092 | KOOP 0.0000 | τ 0.5000 | Total 122.3092
Epoch 00001 | NCE 118.8788 | KOOP 0.0000 | τ 0.5000 | Total 118.8788
Epoch 00002 | NCE 116.2211 | KOOP 0.0000 | τ 0.5000 | Total 116.2211
Epoch 00003 | NCE 115.6935 | KOOP 0.0000 | τ 0.5000 | Total 115.6935
Epoch 00004 | NCE 112.6503 | KOOP 0.0000 | τ 0.5000 | Total 112.6503
Epoch 00005 | NCE 111.1705 | KOOP 0.0000 | τ 0.5000 | Total 111.1705
Epoch 00006 | NCE 111.1021 | KOOP 0.0000 | τ 0.5000 | Total 111.1021
Epoch 00007 | NCE 108.8799 | KOOP 0.0000 | τ 0.5000 | Total 108.8799
Epoch 00008 | NCE 107.4519 | KOOP 0.0000 | τ 0.5000 | Total 107.4519
Epoch 00009 | NCE 106.0467 | KOOP 0.0000 | τ 0.5000 | Total 106.0467
Epoch 00010 | NCE 103.4674 | KOOP 0.0000 | τ 0.5000 | Total 103.4674
Epoch 00011 | NCE 106.4509 | KOOP 0.0000 | τ 0.5000 | Total 106.4509
Epoch 00012 | NCE 104.0200 | KOOP 0.0000 | τ 0.5000 | Total 104.0200
Epoch 00013 | NCE 103.1742 | KOOP 0.0000 | τ 0.5000 | Total 103.1742
Epoch 00014 | NCE 101.1191 | KOOP 0.0000 | τ 0.5000 | Total 101.1191
Epoch 00015 | NCE 102.3644 | KOOP 0.0000 | τ 0.5000 | Total 102.3644
Epoch 00016 | NCE 104.1464 | KOOP 0.0000 | τ 0.5000 | Total 104.1464
Epoch 00017 | NCE 104.2854 | KOOP 0.0000 | τ 0.5000 | Total 104.2854
Epoch 00018 | NCE 104.3355 | KOOP 0.0000 | τ 0.5000 | Total 104.3355
Epoch 00019 | NCE 102.9182 | KOOP 0.0000 | τ 0.5000 | Total 102.9182
Epoch 00020 | NCE 103.1870 | KOOP 0.0000 | τ 0.5000 | Total 103.1870
Epoch 00021 | NCE 98.7264 | KOOP 0.0000 | τ 0.5000 | Total 98.7264
Epoch 00022 | NCE 100.1504 | KOOP 0.0000 | τ 0.5000 | Total 100.1504
Epoch 00023 | NCE 102.2870 | KOOP 0.0000 | τ 0.5000 | Total 102.2870
Epoch 00024 | NCE 100.4841 | KOOP 0.0000 | τ 0.5000 | Total 100.4841
Epoch 00025 | NCE 101.1949 | KOOP 0.0000 | τ 0.5000 | Total 101.1949
Epoch 00026 | NCE 102.7203 | KOOP 0.0000 | τ 0.5000 | Total 102.7203
Epoch 00027 | NCE 99.9445 | KOOP 0.0000 | τ 0.5000 | Total 99.9445
Epoch 00028 | NCE 101.4068 | KOOP 0.0000 | τ 0.5000 | Total 101.4068
Epoch 00029 | NCE 101.1860 | KOOP 0.0000 | τ 0.5000 | Total 101.1860
Epoch 00030 | NCE 100.0783 | KOOP 0.0000 | τ 0.5000 | Total 100.0783
Epoch 00031 | NCE 100.5844 | KOOP 0.0000 | τ 0.5000 | Total 100.5844
