/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ablate] mode=fixed_tau seed=24 dataset=tax51 task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (132524 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: gat
Training 200 epochs | 5 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 123.3412 | KOOP 0.0000 | τ 0.2000 | Total 123.3412
Epoch 00001 | NCE 115.3802 | KOOP 0.0000 | τ 0.2000 | Total 115.3802
Epoch 00002 | NCE 109.6031 | KOOP 0.0000 | τ 0.2000 | Total 109.6031
Epoch 00003 | NCE 108.6060 | KOOP 0.0000 | τ 0.2000 | Total 108.6060
Epoch 00004 | NCE 103.8281 | KOOP 0.0000 | τ 0.2000 | Total 103.8281
Epoch 00005 | NCE 102.2566 | KOOP 0.0000 | τ 0.2000 | Total 102.2566
Epoch 00006 | NCE 94.4504 | KOOP 0.0000 | τ 0.2000 | Total 94.4504
Epoch 00007 | NCE 99.6132 | KOOP 0.0000 | τ 0.2000 | Total 99.6132
Epoch 00008 | NCE 92.3651 | KOOP 0.0000 | τ 0.2000 | Total 92.3651
Epoch 00009 | NCE 93.5509 | KOOP 0.0000 | τ 0.2000 | Total 93.5509
Epoch 00010 | NCE 91.4984 | KOOP 0.0000 | τ 0.2000 | Total 91.4984
Epoch 00011 | NCE 89.8269 | KOOP 0.0000 | τ 0.2000 | Total 89.8269
Epoch 00012 | NCE 82.3254 | KOOP 0.0000 | τ 0.2000 | Total 82.3254
Epoch 00013 | NCE 84.8933 | KOOP 0.0000 | τ 0.2000 | Total 84.8933
Epoch 00014 | NCE 84.2707 | KOOP 0.0000 | τ 0.2000 | Total 84.2707
Epoch 00015 | NCE 82.3837 | KOOP 0.0000 | τ 0.2000 | Total 82.3837
Epoch 00016 | NCE 78.6981 | KOOP 0.0000 | τ 0.2000 | Total 78.6981
Epoch 00017 | NCE 75.2278 | KOOP 0.0000 | τ 0.2000 | Total 75.2278
Epoch 00018 | NCE 78.8862 | KOOP 0.0000 | τ 0.2000 | Total 78.8862
Epoch 00019 | NCE 76.4979 | KOOP 0.0000 | τ 0.2000 | Total 76.4979
Epoch 00020 | NCE 79.5295 | KOOP 0.0000 | τ 0.2000 | Total 79.5295
Epoch 00021 | NCE 75.7479 | KOOP 0.0000 | τ 0.2000 | Total 75.7479
Epoch 00022 | NCE 74.9934 | KOOP 0.0000 | τ 0.2000 | Total 74.9934
Epoch 00023 | NCE 73.5853 | KOOP 0.0000 | τ 0.2000 | Total 73.5853
Epoch 00024 | NCE 73.6186 | KOOP 0.0000 | τ 0.2000 | Total 73.6186
Epoch 00025 | NCE 68.9409 | KOOP 0.0000 | τ 0.2000 | Total 68.9409
Epoch 00026 | NCE 71.8677 | KOOP 0.0000 | τ 0.2000 | Total 71.8677
Epoch 00027 | NCE 71.2746 | KOOP 0.0000 | τ 0.2000 | Total 71.2746
Epoch 00028 | NCE 66.5353 | KOOP 0.0000 | τ 0.2000 | Total 66.5353
Epoch 00029 | NCE 67.8237 | KOOP 0.0000 | τ 0.2000 | Total 67.8237
