/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
/nas/home/jahin/.local/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[ablate] mode=fixed_tau seed=24 dataset=arxiv task=classification
[KAIROS] Using device: cuda:0 (NVIDIA RTX A5000)
[KAIROS] Classification task → λ_koop overridden to 0.0
[KAIROS] Large graph (169343 nodes) → mini-batch sampler fanout=[20, 20]

[KAIROS] Backbone: gcn
Training 200 epochs | 4 views | λ_koop=0.0 | PPR α=0.15

/nas/home/jahin/.local/lib/python3.10/site-packages/dgl/dataloading/dataloader.py:1144: DGLWarning: Dataloader CPU affinity opt is not enabled, consider switching it on (see enable_cpu_affinity() or CPU best practices for DGL [https://docs.dgl.ai/tutorials/cpu/cpu_best_practises.html])
  dgl_warning(
Epoch 00000 | NCE 69.9364 | KOOP 0.0000 | τ 0.5000 | Total 69.9364
Epoch 00001 | NCE 67.4752 | KOOP 0.0000 | τ 0.5000 | Total 67.4752
Epoch 00002 | NCE 65.9010 | KOOP 0.0000 | τ 0.5000 | Total 65.9010
Epoch 00003 | NCE 64.8643 | KOOP 0.0000 | τ 0.5000 | Total 64.8643
Epoch 00004 | NCE 64.2841 | KOOP 0.0000 | τ 0.5000 | Total 64.2841
Epoch 00005 | NCE 63.9760 | KOOP 0.0000 | τ 0.5000 | Total 63.9760
Epoch 00006 | NCE 63.2690 | KOOP 0.0000 | τ 0.5000 | Total 63.2690
Epoch 00007 | NCE 62.7144 | KOOP 0.0000 | τ 0.5000 | Total 62.7144
Epoch 00008 | NCE 62.3488 | KOOP 0.0000 | τ 0.5000 | Total 62.3488
Epoch 00009 | NCE 61.7921 | KOOP 0.0000 | τ 0.5000 | Total 61.7921
Epoch 00010 | NCE 61.4565 | KOOP 0.0000 | τ 0.5000 | Total 61.4565
Epoch 00011 | NCE 61.3146 | KOOP 0.0000 | τ 0.5000 | Total 61.3146
Epoch 00012 | NCE 60.5154 | KOOP 0.0000 | τ 0.5000 | Total 60.5154
Epoch 00013 | NCE 60.4872 | KOOP 0.0000 | τ 0.5000 | Total 60.4872
Epoch 00014 | NCE 60.0074 | KOOP 0.0000 | τ 0.5000 | Total 60.0074
Epoch 00015 | NCE 59.6524 | KOOP 0.0000 | τ 0.5000 | Total 59.6524
Epoch 00016 | NCE 59.4902 | KOOP 0.0000 | τ 0.5000 | Total 59.4902
Epoch 00017 | NCE 59.3956 | KOOP 0.0000 | τ 0.5000 | Total 59.3956
Epoch 00018 | NCE 59.3318 | KOOP 0.0000 | τ 0.5000 | Total 59.3318
Epoch 00019 | NCE 59.0906 | KOOP 0.0000 | τ 0.5000 | Total 59.0906
Epoch 00020 | NCE 58.7717 | KOOP 0.0000 | τ 0.5000 | Total 58.7717
Epoch 00021 | NCE 58.6314 | KOOP 0.0000 | τ 0.5000 | Total 58.6314
Epoch 00022 | NCE 58.6356 | KOOP 0.0000 | τ 0.5000 | Total 58.6356
Epoch 00023 | NCE 58.4624 | KOOP 0.0000 | τ 0.5000 | Total 58.4624
Epoch 00024 | NCE 58.2775 | KOOP 0.0000 | τ 0.5000 | Total 58.2775
Epoch 00025 | NCE 58.2230 | KOOP 0.0000 | τ 0.5000 | Total 58.2230
Epoch 00026 | NCE 58.0281 | KOOP 0.0000 | τ 0.5000 | Total 58.0281
Epoch 00027 | NCE 58.0218 | KOOP 0.0000 | τ 0.5000 | Total 58.0218
Epoch 00028 | NCE 57.9136 | KOOP 0.0000 | τ 0.5000 | Total 57.9136
